assets ID,bldgID,BuildingYear,AssetFloor
91600763,52436794,1998,1
91600764,52436794,1998,1
91600765,52436794,1998,2
91600766,52436794,1998,2
91600767,52436794,1998,0
91600768,52436794,1998,0
91600769,52436794,1998,0
91600770,52436794,1998,0
91600771,52436794,1998,2
91600772,52436794,1998,3
91600773,52436794,1998,2
91600774,52436794,1998,2
91600775,52436794,1998,2
91600776,52436794,1998,0
91600777,52436794,1998,3
91600778,52436794,1998,0
91600779,52436394,,
91600780,52436394,,0
91600781,52436394,,0
91600782,52436400,1996,
91600783,52436400,2000,0
91600784,52436400,1996,2
91600785,52436400,2000,2
91600786,52436400,1996,2
91600787,52436400,2000,3
91600788,52436400,1996,3
91600789,52436400,1996,3
91600790,52436400,1996,3
91600791,52436400,1996,3
91600792,52436400,2000,4
