dealid,assetid,dealdate,assetarea,rescode,pricePerMeter_Jan2026
3330352440,30064586,06/01/2011 00:00,114.0,1,54184.67934375634
3330556350,30108960,06/01/2011 00:00,78.0,1,37723.78021158214
3330618480,30064095,06/01/2011 00:00,90.0,1,59316.153456497246
8000000560,30064095,06/01/2011 00:00,67.0,1,79678.4150908172
3330130410,30051827,07/01/2011 00:00,43.0,1,59386.75499421327
3330500670,30050680,07/01/2011 00:00,152.0,1,38025.14499710699
3330561570,30158569,08/01/2011 00:00,188.0,1,28977.366975899808
3330304590,30224491,09/01/2011 00:00,220.0,1,26988.425226045852
3330385560,30092124,09/01/2011 00:00,50.0,1,81127.68390073678
3330431610,30057625,09/01/2011 00:00,75.0,1,47079.277704054504
3330432090,30224097,09/01/2011 00:00,161.0,1,48301.16667729638
8000000561,4425981,09/01/2011 00:00,52.0,3,48502.003129177036
8000000562,4673222,09/01/2011 00:00,50.0,1,40563.84195036839
3330197430,30059641,10/01/2011 00:00,105.0,1,73461.28791406464
3330271470,30092454,10/01/2011 00:00,48.0,1,32620.9652990333
8000000563,4786679,10/01/2011 00:00,87.0,1,45367.07336945123
3330220200,30171056,11/01/2011 00:00,60.0,1,38532.14693040175
3330238320,30148478,11/01/2011 00:00,70.0,1,43836.57235198953
3330972630,30126624,11/01/2011 00:00,289.0,1,19563.034018769562
3330976830,30063964,11/01/2011 00:00,85.0,1,29671.81367902595
8000000564,30063964,11/01/2011 00:00,37.0,1,68164.97737073529
3330210810,30061068,12/01/2011 00:00,47.0,1,54556.15387437927
3330216510,30050680,12/01/2011 00:00,100.0,1,50862.43394813031
3330294510,30171123,12/01/2011 00:00,44.0,1,55887.53542384717
3330345720,30089623,12/01/2011 00:00,60.0,1,52543.83672327512
3330417000,30083725,12/01/2011 00:00,492.0,3,8407.013875724018
3330417540,30083724,12/01/2011 00:00,354.0,3,8401.076719032124
3330552120,30050344,12/01/2011 00:00,60.0,1,66555.52651614849
3330973620,30056897,12/01/2011 00:00,122.0,1,65981.27693447334
8000000565,30083724,12/01/2011 00:00,168.0,4,17702.26880081769
8000000566,30083725,12/01/2011 00:00,238.0,4,17379.205154858057
3330227910,30120031,13/01/2011 00:00,100.0,1,36150.15966561328
3330271920,30127795,13/01/2011 00:00,54.0,1,29969.447612534696
3330365730,30131743,13/01/2011 00:00,80.0,1,45319.05917382479
3330396690,30100425,13/01/2011 00:00,113.0,1,54868.78525085366
3330489750,30102776,13/01/2011 00:00,160.0,1,43348.66529670197
3330699150,30145377,13/01/2011 00:00,146.0,1,34391.02080326144
8000000567,80990885,13/01/2011 00:00,123.9,1,37454.97707344357
3330226890,30051615,14/01/2011 00:00,56.0,1,62677.29094847818
3330525390,9000000225,14/01/2011 00:00,38.3,1,29194.06907235756
3330618240,30118581,14/01/2011 00:00,76.0,1,47012.90654187774
8000000568,4666269,16/01/2011 00:00,63.0,1,45871.60348857352
3330498180,30096135,17/01/2011 00:00,60.0,1,33102.61713566332
3330981300,30065052,17/01/2011 00:00,24.0,3,105087.67344655024
3330335310,30112325,18/01/2011 00:00,78.0,1,38666.87471687169
3330354390,30046907,18/01/2011 00:00,63.0,1,50041.74926026202
3330385110,30224523,18/01/2011 00:00,216.0,1,21406.74829466764
3330418020,30215386,18/01/2011 00:00,80.0,1,37437.48366533352
3330420930,30130706,18/01/2011 00:00,85.0,1,41367.453570842015
3330423180,30184043,18/01/2011 00:00,110.0,1,30953.096542438434
3330404880,30083227,19/01/2011 00:00,63.0,1,53377.865877612814
3330432330,30176711,19/01/2011 00:00,68.0,1,33998.9531738839
8000000569,30063955,19/01/2011 00:00,50.0,1,7272.067002501276
3330488010,30158411,20/01/2011 00:00,102.0,1,47083.3987892877
3330563280,30184247,20/01/2011 00:00,66.0,1,29297.169566917037
3330811740,30081630,20/01/2011 00:00,60.0,1,35904.955094237994
3330511770,60423128,23/01/2011 00:00,123.0,1,76329.53451800649
3330582300,30104898,23/01/2011 00:00,50.0,1,46238.576316482104
3330516720,30168119,24/01/2011 00:00,82.0,1,43572.93777052083
3330519210,30129160,24/01/2011 00:00,160.0,1,41903.70978681191
3330519690,30056045,24/01/2011 00:00,72.0,1,50792.37549916595
3330565770,30111525,24/01/2011 00:00,85.0,1,19533.94400535875
3330786270,30179762,24/01/2011 00:00,96.0,1,37218.55101231987
3330420210,30093435,25/01/2011 00:00,104.0,1,50522.91992622607
3330468240,30109119,25/01/2011 00:00,129.0,1,54841.10214280435
3330423420,30120054,26/01/2011 00:00,100.0,1,38357.00080799084
3330508350,9000000227,26/01/2011 00:00,160.02,1,40322.3543908148
3331034280,9000000226,26/01/2011 00:00,57.0,1,55309.301813973805
8000000570,4786715,26/01/2011 00:00,157.0,1,35238.7751040539
8000000571,4786713,26/01/2011 00:00,156.0,1,36942.359050056504
8000000572,4786685,26/01/2011 00:00,190.0,1,39026.68583435444
8000000573,4786686,26/01/2011 00:00,190.0,1,39188.45448029994
8000000574,4786716,26/01/2011 00:00,274.0,1,43748.38198745377
3330563520,30135946,27/01/2011 00:00,159.0,1,38994.7970650721
3330671160,30048679,27/01/2011 00:00,29.0,1,65226.831794410486
3330823860,30175992,27/01/2011 00:00,106.0,1,29047.81916965964
3330903840,30083091,27/01/2011 00:00,29.0,3,50731.98028454149
3330500130,30136393,28/01/2011 00:00,93.0,1,40679.099398664606
3330631080,30095052,30/01/2011 00:00,62.0,1,49899.695262361915
3330589020,30214581,31/01/2011 00:00,152.0,1,36642.41245175765
3331010040,30093529,31/01/2011 00:00,18.0,3,8640.542038938574
3330596190,30117529,01/02/2011 00:00,97.0,1,42981.88393502581
3330670470,30116165,01/02/2011 00:00,65.0,1,56124.421522851015
3330826140,30136427,01/02/2011 00:00,100.0,1,41692.42741697504
3330916950,30196055,01/02/2011 00:00,102.0,1,32965.6301095984
3331157520,30093264,01/02/2011 00:00,40.0,1,49978.79736609883
3330664980,30209899,02/02/2011 00:00,208.0,1,35077.76345178189
3331132290,30216153,02/02/2011 00:00,134.0,1,34722.94701294339
3332349270,30046257,02/02/2011 00:00,38.0,1,54858.45712759873
8000000575,4426582,02/02/2011 00:00,219.0,3,152291.58590049855
3330626910,30122683,03/02/2011 00:00,66.0,1,50378.34979551151
3330634050,30135051,03/02/2011 00:00,64.0,1,44135.343085938424
3330755550,30168430,03/02/2011 00:00,117.0,1,35723.63973121152
8000000576,4786717,05/02/2011 00:00,179.0,1,41511.68259197185
3330620970,30045530,06/02/2011 00:00,60.0,1,36480.87398985316
3330724170,30219612,06/02/2011 00:00,125.0,1,24848.686740517125
3330724410,30118782,06/02/2011 00:00,110.0,1,53063.08943978642
3330850380,30218913,06/02/2011 00:00,86.0,1,41183.39196595383
3330936270,30065375,06/02/2011 00:00,88.0,1,70355.97126614538
8000000577,4786712,06/02/2011 00:00,133.0,1,38718.660173002165
8000000578,30065375,06/02/2011 00:00,88.0,1,70365.44681783106
11181216499,9000000228,06/02/2011 00:00,112.0,1,56210.32624967171
3330734550,9000000229,07/02/2011 00:00,112.0,1,56210.32624967171
3330745200,30220194,07/02/2011 00:00,79.0,1,40241.108741067685
3330763740,30151261,07/02/2011 00:00,120.0,1,48641.16531980421
3330877800,30089261,07/02/2011 00:00,49.0,1,61687.775259810005
3330666480,30093485,08/02/2011 00:00,25.0,1,53866.616222731755
3330704610,30046245,08/02/2011 00:00,72.0,1,28518.77847619473
3330780030,30182077,08/02/2011 00:00,58.0,1,30909.90308499874
3330785730,30053042,08/02/2011 00:00,61.0,1,54678.59333373776
3331292670,30171965,08/02/2011 00:00,300.0,1,14592.349595941263
8000000579,30097332,08/02/2011 00:00,61.0,1,47502.027958684674
3330678120,30092257,09/02/2011 00:00,48.0,1,33310.51232168735
3330849360,30092503,09/02/2011 00:00,48.0,1,39086.6507034141
3330852870,30132482,09/02/2011 00:00,69.0,1,62055.25066265705
3330881070,30216722,09/02/2011 00:00,79.0,1,33776.14373020763
3330699630,30175364,10/02/2011 00:00,50.0,1,41692.42741697504
3330727590,30148442,10/02/2011 00:00,56.0,1,44670.45794675897
3330763230,30056630,10/02/2011 00:00,131.0,1,58687.66118847479
3330722670,30215300,13/02/2011 00:00,80.0,1,35959.71864714097
3330775860,30094941,13/02/2011 00:00,103.0,1,44829.478994465884
3330787980,30121764,13/02/2011 00:00,100.0,1,32311.631248155656
3330863250,30215844,13/02/2011 00:00,51.0,1,34743.689514145866
3330770400,30123659,15/02/2011 00:00,75.0,1,45166.79636838963
3330773670,30133748,15/02/2011 00:00,125.0,1,40024.73032029604
3330821130,30086361,15/02/2011 00:00,107.0,1,55096.348007105335
3331012770,30150466,15/02/2011 00:00,145.0,1,45904.800256000446
3331023360,30167927,15/02/2011 00:00,38.0,1,48001.149986648896
3330911010,30218994,16/02/2011 00:00,80.0,1,37783.76234663363
3331061700,30061402,16/02/2011 00:00,70.0,1,64921.0655492897
3331105080,30119056,16/02/2011 00:00,125.0,1,30852.39628856153
3331469910,30061161,16/02/2011 00:00,31.0,3,21787.655617903085
8000000580,30061402,16/02/2011 00:00,70.6,1,64369.328448304244
8000000581,4786719,16/02/2011 00:00,113.0,1,44990.46445744837
8000000582,4786720,16/02/2011 00:00,150.0,1,42478.99675262369
8000000583,80299291,16/02/2011 00:00,52.6,1,35113.584307452365
8000000584,80299270,16/02/2011 00:00,68.0,1,30104.38509078639
3330857790,30170642,17/02/2011 00:00,76.0,1,27154.936278161378
3330909780,30065043,17/02/2011 00:00,19.0,1,49372.611414838866
3330910770,30219610,17/02/2011 00:00,88.0,1,34348.87486057603
3331288980,30047788,17/02/2011 00:00,59.0,1,56532.104972169545
3331414650,30097559,17/02/2011 00:00,45.0,1,46324.91935219449
3331524090,40427054,17/02/2011 00:00,137.0,1,64014.61392088102
3330897900,9000000230,20/02/2011 00:00,125.0,1,122575.73660590661
3330928830,30050911,20/02/2011 00:00,89.0,1,79637.22090882873
3331145640,30144601,20/02/2011 00:00,37.0,1,70257.37430941605
3331362450,30052995,20/02/2011 00:00,67.0,1,57249.3033188314
3331506750,30046115,20/02/2011 00:00,89.0,1,87835.17012003167
3330869970,30100795,21/02/2011 00:00,67.0,1,43559.2525251978
3330902820,30113389,21/02/2011 00:00,75.0,1,41692.42741697504
3330906810,30094790,21/02/2011 00:00,89.0,1,31620.66124321141
3330953850,30105697,21/02/2011 00:00,110.0,1,62538.64112546256
3331012260,30097112,21/02/2011 00:00,36.0,1,50378.34979551151
3331026090,30184670,21/02/2011 00:00,77.0,1,26531.54471989321
3331059270,30120051,21/02/2011 00:00,90.0,1,10585.24407197644
3331086240,30188004,21/02/2011 00:00,130.0,1,72159.97052937988
3331086480,30089499,21/02/2011 00:00,96.0,1,40172.39100073116
8000000585,4786687,21/02/2011 00:00,132.0,1,39025.37546918006
8000000586,4786697,21/02/2011 00:00,151.0,1,42242.270463055596
3330985050,30178629,22/02/2011 00:00,114.0,1,45715.380939665614
3331273140,30094721,22/02/2011 00:00,75.0,1,46417.56919089888
3330901350,30119382,23/02/2011 00:00,49.0,1,44245.025013932696
3330905790,30134278,23/02/2011 00:00,64.0,1,43158.176818353066
3330925170,30093863,23/02/2011 00:00,70.0,1,44670.45794675897
3330990690,30155719,23/02/2011 00:00,94.0,1,33021.289587168
3331024380,30194385,23/02/2011 00:00,90.0,1,37986.43386879948
3331064430,30049854,23/02/2011 00:00,66.0,1,41376.575694119165
3331073880,30093054,23/02/2011 00:00,84.0,1,39707.073730452415
3331182780,30173453,23/02/2011 00:00,150.0,1,49336.039110087135
3330938460,30192525,24/02/2011 00:00,108.0,1,34261.13827089384
3330982080,30144300,24/02/2011 00:00,120.0,1,46070.132295757416
3330991920,30095198,24/02/2011 00:00,70.0,1,41692.42741697504
3331099140,30194330,24/02/2011 00:00,102.0,1,34478.00247668475
3331108050,30177589,24/02/2011 00:00,56.0,1,31083.193654619787
3331203810,30184159,24/02/2011 00:00,48.0,1,34743.689514145866
3331571370,30111159,24/02/2011 00:00,70.0,1,19655.00149657395
3330974100,30113427,25/02/2011 00:00,72.0,1,49220.22681170664
8000000587,4786695,26/02/2011 00:00,104.0,1,44335.88767070132
8000000588,4786696,26/02/2011 00:00,115.0,1,42613.43126575837
8000000589,4786691,26/02/2011 00:00,137.0,1,40999.66360842028
8000000590,4786682,26/02/2011 00:00,156.0,1,45093.139746619636
3330972390,30136951,27/02/2011 00:00,63.0,1,48475.71917926066
3330982320,30173899,27/02/2011 00:00,90.0,1,40071.05523964823
3331010280,9000000231,27/02/2011 00:00,65.03,1,51931.2105301396
3331064190,30101412,27/02/2011 00:00,91.0,1,42379.665231540566
3331078560,30179057,27/02/2011 00:00,125.0,1,41275.50314280529
3331082250,30105429,27/02/2011 00:00,61.0,1,46135.06312534123
3331132050,30108457,27/02/2011 00:00,63.0,1,39707.073730452415
3331146120,30101321,27/02/2011 00:00,90.0,1,41692.42741697504
3331006080,30104020,28/02/2011 00:00,70.0,1,52115.5342712188
3331044450,30094996,28/02/2011 00:00,98.0,1,50477.61747983764
3331073640,30193680,28/02/2011 00:00,86.0,1,31511.718396550903
3331096860,30047439,28/02/2011 00:00,59.0,1,57556.74937479012
3331948110,60425626,28/02/2011 00:00,140.0,3,116902.58844666822
3331025850,30115772,01/03/2011 00:00,63.0,1,48351.35706625151
3331043970,30104856,01/03/2011 00:00,89.0,1,41155.195304544046
3331044930,30151505,01/03/2011 00:00,112.0,1,42773.45976882432
3331098120,30132593,02/03/2011 00:00,160.0,1,58977.487508461
3331141440,30187084,02/03/2011 00:00,104.0,1,43775.463062960254
3331146360,30061900,02/03/2011 00:00,50.0,1,56287.28632386454
3331186980,30119299,02/03/2011 00:00,96.0,1,32873.05133421163
3331510710,30064643,02/03/2011 00:00,69.0,1,26991.985129730438
3331170360,30048083,03/03/2011 00:00,47.0,1,35003.43603525681
3331221150,30050226,03/03/2011 00:00,79.0,1,44531.080952424476
3331306050,30183226,03/03/2011 00:00,36.0,1,60931.90717248408
3331334730,30148729,03/03/2011 00:00,74.0,1,37752.3035260419
3331161750,30045982,04/03/2011 00:00,80.0,1,40094.34457812042
3331077870,30135006,06/03/2011 00:00,73.0,1,44080.74649154379
3331112430,30059872,06/03/2011 00:00,46.0,1,74227.9591067587
3331173090,30187547,06/03/2011 00:00,194.0,1,33067.50068298591
3331219650,30163302,06/03/2011 00:00,105.0,1,35081.0117844814
3331233990,30081630,06/03/2011 00:00,75.0,1,34489.75877687778
3331107030,30136891,07/03/2011 00:00,87.0,1,47572.08107155556
3331109520,30158875,07/03/2011 00:00,98.0,1,41767.80175142709
3331123140,30131820,07/03/2011 00:00,54.0,1,53267.516333177904
3331123830,30126256,07/03/2011 00:00,80.0,1,32592.822044149503
3331183020,30123192,07/03/2011 00:00,56.0,3,10716.460762815595
3331139460,30098343,08/03/2011 00:00,75.0,1,35869.34912795289
3331145880,30057610,08/03/2011 00:00,86.0,1,50844.32113642518
3331199880,30108475,08/03/2011 00:00,63.0,1,38102.971601122124
3331632270,30081713,08/03/2011 00:00,60.0,1,36904.04189125922
3331677030,30094827,08/03/2011 00:00,59.0,1,40686.2239130626
3331751760,30098979,08/03/2011 00:00,40.0,3,15520.391449595001
3331876500,30175410,08/03/2011 00:00,140.0,3,2734.5451601667382
3332545320,30215671,08/03/2011 00:00,105.0,1,29562.650380180956
3331124850,30092954,09/03/2011 00:00,71.0,1,45176.72628520611
3331133280,30179387,09/03/2011 00:00,90.0,1,44721.72054735152
3331142130,30175249,09/03/2011 00:00,105.0,1,22566.15645687146
3331193940,30045892,09/03/2011 00:00,80.0,1,33110.16842580267
3331411470,30110794,09/03/2011 00:00,262.0,3,24303.432310638076
3331158000,30215124,10/03/2011 00:00,108.0,1,37363.905341617596
3331202310,40428315,10/03/2011 00:00,75.0,1,57942.79474515467
3331211700,30114557,10/03/2011 00:00,81.0,1,44708.94656261934
3331267440,30116970,10/03/2011 00:00,80.0,1,36214.24671572167
3330427410,30103718,13/03/2011 00:00,75.0,1,43898.564971210035
3331200300,30215293,13/03/2011 00:00,62.0,1,38383.763800073655
3331240680,30224328,13/03/2011 00:00,118.0,1,33320.61441155989
3331323870,30059849,13/03/2011 00:00,102.0,1,62893.08953430654
3331415130,30098440,13/03/2011 00:00,76.0,1,43566.01108658246
3331533240,30168765,13/03/2011 00:00,112.0,1,44343.97557027143
8000000591,30103718,13/03/2011 00:00,75.0,1,44146.891234403556
3331209750,30177016,14/03/2011 00:00,46.0,1,37608.83261409107
3331220910,30050772,14/03/2011 00:00,70.0,1,59420.92726416372
3331252350,30133089,14/03/2011 00:00,48.0,1,35783.1247310107
3331281030,30051940,14/03/2011 00:00,60.0,1,48285.66228762889
3331324110,30218406,14/03/2011 00:00,82.0,1,34069.15196252561
3331335510,30166811,14/03/2011 00:00,80.0,1,42681.07648638626
3331586460,30091923,14/03/2011 00:00,40.0,1,108901.41333799159
3331666410,30159101,14/03/2011 00:00,114.0,1,49846.7776848981
3331211460,30046542,15/03/2011 00:00,75.0,1,43595.05509397352
3331307280,30172414,15/03/2011 00:00,45.0,1,38168.66637974475
3331331520,30048968,15/03/2011 00:00,47.0,1,55036.84911203902
3331259520,30184051,16/03/2011 00:00,72.0,1,31615.612212137963
3331319400,30049684,16/03/2011 00:00,105.0,1,36263.517799688634
3331339710,30167994,16/03/2011 00:00,43.0,1,62562.818246429466
8000000592,30062092,16/03/2011 00:00,90.0,1,48285.66228762889
8000000593,4786680,16/03/2011 00:00,155.0,1,35666.860866746705
3331244130,30092228,17/03/2011 00:00,45.0,1,34581.73146694945
3331257570,30133128,17/03/2011 00:00,48.0,1,39663.22259340945
3331343940,30191743,17/03/2011 00:00,64.0,1,27225.353334497897
3331371120,30092717,17/03/2011 00:00,47.0,1,39626.53136066809
3331393860,30119606,17/03/2011 00:00,85.0,1,42604.99613614314
3331395600,30155009,17/03/2011 00:00,75.0,1,44036.52400631755
3331563900,30062210,17/03/2011 00:00,92.0,1,60057.166913650224
3331281570,30118526,18/03/2011 00:00,105.0,1,41387.71053225334
3331449840,30143565,20/03/2011 00:00,80.0,1,33627.51480745584
3331676070,30054784,20/03/2011 00:00,636.0,3,22802.285802675422
3331772550,30136647,20/03/2011 00:00,53.0,1,68328.76738815408
8000000594,4786704,21/03/2011 00:00,151.0,1,43561.90838010795
3331324560,30215304,22/03/2011 00:00,80.0,1,38024.95905150775
8000000595,4786655,22/03/2011 00:00,158.0,1,42977.83684880391
3331417170,30133078,23/03/2011 00:00,56.0,1,37322.84610497846
3331609980,30061283,23/03/2011 00:00,60.0,1,63806.05373722389
3331549110,30103496,24/03/2011 00:00,127.0,1,50512.56009841943
3331829760,30126241,24/03/2011 00:00,78.0,1,36612.205470839486
3331494630,30094520,27/03/2011 00:00,70.0,1,41978.96353985696
3331703520,30193996,27/03/2011 00:00,96.0,1,29574.968151172696
3331912680,30175716,27/03/2011 00:00,140.0,1,31040.782899190002
3331416390,30063572,28/03/2011 00:00,17.0,1,87279.37779889895
3331427070,30101242,28/03/2011 00:00,88.0,1,41505.28925535633
3331449060,30102356,28/03/2011 00:00,76.0,1,53912.9387196458
3331502520,30155708,28/03/2011 00:00,208.0,1,29647.927256277628
3331598580,30218211,28/03/2011 00:00,40.0,1,44233.115631345754
3331672350,30065643,28/03/2011 00:00,62.0,1,53403.49746097205
3331713630,30088101,28/03/2011 00:00,65.0,1,50938.72065508103
3331865880,30082973,28/03/2011 00:00,72.0,1,30609.660914479027
3332621730,50317565,28/03/2011 00:00,98.0,1,51945.79995374654
3331411680,30113139,29/03/2011 00:00,74.0,1,49217.81793024721
3331418100,30133043,29/03/2011 00:00,48.0,1,36559.14430349045
3331419120,30129868,29/03/2011 00:00,12.0,3,15003.045067941835
3331444380,30114504,29/03/2011 00:00,74.0,1,46421.35100239226
3331582260,30119426,29/03/2011 00:00,164.0,1,41009.16439933638
3331883220,30221107,29/03/2011 00:00,243.0,1,29805.964375079562
3332031720,30187233,29/03/2011 00:00,91.0,1,46618.02559951612
3332052750,30101131,29/03/2011 00:00,65.0,1,56669.32672877764
3331437480,30178703,30/03/2011 00:00,120.0,1,40180.56897506262
3331441410,30130454,30/03/2011 00:00,59.0,1,44193.65700901628
3331645620,30061938,30/03/2011 00:00,63.0,1,45329.397249610796
3331775520,30178702,30/03/2011 00:00,178.0,1,26739.251186568166
8000000596,80299223,30/03/2011 00:00,265.3,3,11637.856033569917
8000000597,80299224,30/03/2011 00:00,91.1,3,61808.979340428836
3331517670,30137854,31/03/2011 00:00,40.0,1,31040.782899190002
3331544100,30176489,31/03/2011 00:00,80.0,1,29100.73396799063
3331645860,30181965,31/03/2011 00:00,42.0,1,41880.42137192302
3331649610,30215889,31/03/2011 00:00,80.0,1,29747.416945057084
3331817880,30115567,31/03/2011 00:00,93.0,1,48953.20600589104
3331673340,30181014,01/04/2011 00:00,52.0,1,34739.26862119816
3331731750,30049058,01/04/2011 00:00,77.0,1,46653.97645408845
3331516650,30218491,03/04/2011 00:00,115.0,1,35968.18741234332
3331587960,30093089,03/04/2011 00:00,43.0,1,62538.02797241066
3331638690,30050649,03/04/2011 00:00,124.0,1,38903.39649478021
3331648830,30150994,03/04/2011 00:00,108.0,1,33528.6577450049
3332027250,30194347,03/04/2011 00:00,91.0,1,36092.746619426674
3331518150,30178596,04/04/2011 00:00,107.0,1,46043.5505939415
3331569360,30208432,04/04/2011 00:00,96.0,1,32502.270263014954
3331602030,30093612,04/04/2011 00:00,150.0,1,47213.82417153751
3331610700,30218442,04/04/2011 00:00,111.0,1,36986.93628792598
8000000598,4786653,04/04/2011 00:00,133.0,1,36933.28020155461
8000000599,4786654,04/04/2011 00:00,140.0,1,40781.83505154269
8000000600,80299248,04/04/2011 00:00,40.5,1,36189.6623279418
3331517910,30176502,05/04/2011 00:00,56.0,1,36473.41230642843
3331534950,30218216,05/04/2011 00:00,45.0,1,46073.393635993125
3331553790,30082527,05/04/2011 00:00,75.0,1,44887.34587902697
3331556520,30133303,05/04/2011 00:00,105.0,1,43597.03018738246
3331559250,30174021,05/04/2011 00:00,93.0,1,69088.01760491464
3331668600,30134686,05/04/2011 00:00,190.0,1,46263.065240852084
3331706490,30167614,05/04/2011 00:00,48.0,1,39558.684201695825
3331813650,30162919,05/04/2011 00:00,77.0,1,39989.12267493296
3331830480,30089318,05/04/2011 00:00,66.0,1,33279.83653724976
3332007240,30209586,05/04/2011 00:00,242.0,1,39019.68939796489
3331628040,30180179,06/04/2011 00:00,49.0,1,31210.558125816722
3331633740,30172203,07/04/2011 00:00,55.0,1,33031.01532949462
3331674840,30061464,07/04/2011 00:00,47.0,1,61146.48828876273
3331785210,30071239,08/04/2011 00:00,153.0,1,53667.31931973573
3331604040,30177360,10/04/2011 00:00,55.0,1,32471.16761204556
3331628280,30112159,10/04/2011 00:00,100.0,1,59530.47395541686
3331647120,30106184,10/04/2011 00:00,63.0,1,36167.93984155047
3331704780,30194774,10/04/2011 00:00,115.0,1,37485.455863980635
3331790130,30180411,10/04/2011 00:00,125.0,1,19378.195659970177
3331663440,30093477,11/04/2011 00:00,84.0,1,39100.47550437889
3331918410,30152822,11/04/2011 00:00,69.0,1,55038.16932409855
3332023500,30149402,11/04/2011 00:00,75.0,1,36128.83936604609
8000000601,4786649,11/04/2011 00:00,98.0,1,36091.135336095445
3331656960,30132669,12/04/2011 00:00,127.0,1,39762.41268811444
3331688130,30172302,12/04/2011 00:00,53.0,1,33696.4946917454
3331834470,30162731,12/04/2011 00:00,132.0,1,42455.11857322048
3332044320,30084282,12/04/2011 00:00,100.0,1,35923.5618696481
8000000602,30084282,12/04/2011 00:00,121.1,1,29664.37809219497
3331654230,30104943,13/04/2011 00:00,111.0,1,36986.93628792598
3331689630,30057676,13/04/2011 00:00,83.0,1,68706.13072212217
3331716360,30100322,13/04/2011 00:00,104.0,1,65136.12866474657
3331723320,30214747,13/04/2011 00:00,150.0,1,29423.10781704512
3331741140,30138202,13/04/2011 00:00,65.0,1,23212.14766961878
3331905510,30173174,13/04/2011 00:00,318.0,1,6455.267182326704
3331941150,30216055,13/04/2011 00:00,117.0,1,36844.678840664725
3331996320,30162658,13/04/2011 00:00,110.0,1,40159.742931679335
3332017560,30150459,13/04/2011 00:00,135.0,1,53220.09165873794
3332089170,30055188,13/04/2011 00:00,437.0,1,168134.95259892967
3332089410,30055189,13/04/2011 00:00,190.0,1,56289.25032808019
8000000603,4786656,13/04/2011 00:00,118.0,1,40587.18824544242
3331722300,30120220,14/04/2011 00:00,61.0,1,37017.253448817726
3331723080,30216763,14/04/2011 00:00,72.0,1,38489.53057462297
3331762470,30215727,14/04/2011 00:00,73.0,1,33744.24598323109
3331799580,30215309,14/04/2011 00:00,100.0,1,25557.048301549654
3331812420,30059670,14/04/2011 00:00,52.0,1,101375.50206731465
3331835940,30122670,14/04/2011 00:00,75.0,1,35581.43270898479
3331846800,30059671,14/04/2011 00:00,162.0,1,115006.08378445369
3331849530,30129288,14/04/2011 00:00,103.0,1,48768.35278503685
3331868850,30081586,14/04/2011 00:00,43.0,1,9834.224246043203
3331870110,30048961,14/04/2011 00:00,47.0,1,49004.54275713699
3332029740,9000000232,14/04/2011 00:00,119.5,1,49816.29619700155
3332184930,30132851,14/04/2011 00:00,381.0,3,20921.063478041786
8000000604,80299354,14/04/2011 00:00,120.05,1,50682.4239336643
8000000605,80299271,14/04/2011 00:00,47.0,1,26948.130910119005
3331736430,30135029,17/04/2011 00:00,84.0,1,52785.6419309115
3331754490,30159237,17/04/2011 00:00,90.0,1,42766.14508291441
3331785690,30118409,17/04/2011 00:00,74.0,1,49377.55994438118
3331823340,30102249,17/04/2011 00:00,88.0,1,46887.24633635889
3331921080,30175366,17/04/2011 00:00,112.0,1,17411.930498043723
3331981680,30172143,17/04/2011 00:00,53.0,1,32147.230567986986
3332172030,30131922,17/04/2011 00:00,55.0,1,41055.49927959783
3332539590,30045605,17/04/2011 00:00,82.0,1,30040.609228974026
8000000606,80990881,17/04/2011 00:00,172.9,1,43726.83743399619
3331857510,30113110,20/04/2011 00:00,127.0,1,51723.46365933586
3331765650,30187216,26/04/2011 00:00,71.0,1,52042.182185405705
3332090880,9000000233,27/04/2011 00:00,31.2,3,45397.907857247614
3331818360,30065998,28/04/2011 00:00,70.0,1,74193.15226955895
3331823580,30138035,28/04/2011 00:00,48.0,1,31646.947361356662
3331844610,30184413,28/04/2011 00:00,56.0,1,26026.2540076022
3331987170,30137469,28/04/2011 00:00,54.0,1,31551.911483394633
3332042820,30130397,28/04/2011 00:00,59.0,1,36184.50783964555
3332111910,30046074,28/04/2011 00:00,112.0,1,40322.36536389073
3331836420,30165412,01/05/2011 00:00,91.0,1,47316.489122592604
3332108160,30217009,01/05/2011 00:00,55.0,1,34297.28544886106
3332149500,30194706,01/05/2011 00:00,85.0,1,31841.213856615257
3332298000,30181341,01/05/2011 00:00,40.0,1,32806.099124997534
8000000607,4786657,01/05/2011 00:00,121.0,1,36337.41473819685
3331870350,30101058,02/05/2011 00:00,88.0,1,35881.670917966054
3332035680,30221876,03/05/2011 00:00,110.0,1,29823.72647727049
3332045310,30083641,03/05/2011 00:00,50.0,1,62741.66457655779
8000000608,30064271,03/05/2011 00:00,28.8,1,9183.999104003218
3331871340,30052891,04/05/2011 00:00,90.0,1,48297.868156246375
3331973070,30091972,04/05/2011 00:00,60.0,1,36565.1313164035
3331956930,9000000234,05/05/2011 00:00,84.0,1,31024.220229071332
3331957920,30045785,05/05/2011 00:00,52.0,1,55202.5706430247
3332026260,30180527,05/05/2011 00:00,68.0,1,30966.786582143814
3332034690,30107540,05/05/2011 00:00,80.0,1,41520.21920507501
3332555670,30083754,05/05/2011 00:00,58.0,3,35351.39991917838
8000000609,30083754,05/05/2011 00:00,116.0,4,8837.849979794595
3332260620,30181725,06/05/2011 00:00,80.0,1,29474.229682614976
