dealId,AssetId,date,area,rescode,pricePerMeter2009
9363390840,91629261,26/02/2004 00:00,80,1,11855.68862
9364523850,91625032,01/03/2004 00:00,214.4,4,6392.806115
9363820050,91630706,04/03/2004 00:00,84,1,20003.86309
9363401190,91602811,04/03/2004 00:00,89,1,14659.80396
9364099230,91647443,04/03/2004 00:00,39,4,8363.606107
9363449520,91604689,08/03/2004 00:00,74,1,20035.66574
9364448880,91602262,08/03/2004 00:00,84,1,21180.56092
9364448160,91602262,09/03/2004 00:00,84,1,21180.56092
9363375180,91627451,10/03/2004 00:00,200,1,24430.60032
9363810420,91613102,11/03/2004 00:00,113.4,1,17868.37444
9363468780,91608897,11/03/2004 00:00,76,1,14219.46429
9364629420,91601579,11/03/2004 00:00,74,1,12600.20756
9363942630,91611883,16/03/2004 00:00,100,1,19274.31044
9363361140,91621606,17/03/2004 00:00,113.3,1,14859.83454
9364064220,91626234,18/03/2004 00:00,68.4,1,14450.67509
9364223250,91600588,21/03/2004 00:00,75.6,1,19611.63048
9363730860,91622862,21/03/2004 00:00,74,1,22751.61154
9364720590,91627506,21/03/2004 00:00,74,1,12466.63646
9364751100,91605258,21/03/2004 00:00,28,3,10590.28046
9364422870,91618956,22/03/2004 00:00,44.8,1,14855.81009
9363964680,91625674,24/03/2004 00:00,118.1,1,20281.84675
9363967020,91643457,26/03/2004 00:00,132.8,1,19599.81625
9365347350,91630716,31/03/2004 00:00,122.82,1,17973.336
9364952970,91643457,01/04/2004 00:00,132.8,1,20404.60879
9371177370,91623038,02/04/2004 00:00,91.16,1,17512.68749
9364420710,91647141,07/04/2004 00:00,74,1,13941.31109
9364480920,91601611,08/04/2004 00:00,77.4,1,13708.5227
9364402890,91619594,14/04/2004 00:00,137,1,16990.93263
9365749920,91629279,15/04/2004 00:00,111,1,15411.91352
9364128210,91613698,20/04/2004 00:00,150,1,17346.63809
9365989500,91600587,21/04/2004 00:00,92.6,1,19179.45085
9365431320,91643457,22/04/2004 00:00,109.5,1,20572.3179
9364889970,91613100,25/04/2004 00:00,99.25,1,17433.86222
9365244840,91621768,30/04/2004 00:00,90.2,1,17337.13102
9365094090,91605258,03/05/2004 00:00,26,3,12489.74906
