BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
53374305,8.2,6520,71000224,161955.3962,619335.8079,592.4811,550,3546
52733623,4.25,5710,71000321,158307.8254,618904.1373,883.7442,298,1277
52732344,3.3,9200,71000242,161017.7026,618060.3415,140.493576,523,3103
52724180,4.8,9200,71000242,160302.5566,617806.4413,150.8740052,447,2638
52724555,7.05,9200,71000424,159759.3305,621421.4481,132.2751872,582,3474
53373546,5.12,9200,71000323,157528.2937,617956.135,165.2879,510,2592
52725546,7.69,9200,71000426,160333.2533,621716.848,173.7303414,814,4618
52725994,5.35,9200,71000423,159193.6469,621589.0252,339.2999332,627,3637
52725473,7.4,9200,71000243,160615.0369,618237.8241,320.4982,432,2652
53372390,20.39,9200,71000311,159320.9196,618679.0631,338.03355,239,989
52723485,5.64,9200,71000325,157355.0127,618429.8698,189.5355115,455,2759
52723490,13.82,9200,71000223,161271.6211,619560.4123,350.37045,573,3361
52723491,7.29,6520,71000222,161043.2848,619345.675,99.75835001,534,2744
52727368,6.21,9200,71000243,160126.8998,618710.7094,125.5369,333,1516
52727382,3.31,9200,71000243,160006.2223,618714.0624,121.0128,301,1317
52728850,6.61,5300,71000223,161435.8995,619278.4896,342.97875,538,3478
53374217,19.08,9200,71000211,160244.805,619196.56,401.7248,336,1650
53374218,6.88,6520,71000222,160899.9,619449.25,293.388,465,2522
52727197,3.93999985,9200,71000243,160155.6316,618537.9852,284.2138159,340,1603
53374780,6.31,9200,71000242,160716.0552,618237.7134,234.5633535,462,2776
52730951,7.82,9200,71000243,160151.2516,618293.3798,486.1219136,383,2227
52730968,8.95,9200,71000314,158304.4837,618292.9883,464.3609,429,1933
52732348,7.39,9200,71000243,160050.0361,618290.0617,160.06115,383,2282
52731832,9.8,9200,71000243,160121.8005,618664.9977,225.86415,325,1474
52726391,6.03,9200,71000323,157873.642,617499.1074,1145.50795,623,3343
52722727,3.95,9200,71000243,160725.6026,618781.3843,123.37365,484,2524
52725953,10.6,9200,71000313,158605.2387,618156.0483,409.98705,381,1719
52722928,8.8,6520,71000224,161658.9471,619470.248,337.7123,579,3606
52723912,11.01,9200,71000212,160195.3532,619474.6908,1010.69055,417,2533
53373428,3.71,5710,71000321,158395.1498,618797.7004,48.12670814,264,1136
53373601,5.06,5310,71000316,158787.4127,618724.5221,584.4074,231,900
52724880,6.74,9200,71000414,159930.8769,622733.0802,146.6663,846,4971
52728774,5.4,9200,71000243,160914.3827,618707.5128,293.5161396,481,2474
52728778,24.26,9200,71000113,158672.4264,619444.2987,424.2934,202,863
52729564,19.56,9200,71000414,159978.6672,622858.4628,446.5946,799,4804
52731837,6.5,9200,71000242,160216.9524,617869.7607,149.5847621,431,2443
52733252,9.8,6520,71000224,161651.3422,619350.4507,881.0993176,547,3487
52732178,5.16,9200,71000325,157741.6663,618924.2335,186.1869,404,2132
66709028,7.905,6520,71000222,160887.3726,619008.6442,165.2530316,330,1946
66709270,6.71,6520,71000222,160885.4636,619211.5585,443.668456,328,1933
52732185,7.88,9200,71000122,158931.5109,621276.2191,254.9695,561,3776
52730001,3.85,9200,71000323,157766.0313,617612.4926,453.1207,551,2708
52735372,15.81,9200,71000325,157903.3664,618857.9679,724.0659,404,2024
52735342,12.4,9200,71000325,157693.8077,618204.2704,355.1416871,441,2220
52734887,13.17,9200,71000313,158373.0496,617683.6568,283.55015,502,2342
52735950,3.91,9200,71000242,159957.504,617836.0151,191.4354708,404,2291
53375568,12.5,9200,71000242,160913.0459,617996.6239,406.7076437,511,3033
52737885,11.88,9200,71000313,158855.805,618182.44,789.9099,325,1500
52737113,3.57,9200,71000414,159928.072,622431.6686,575.68475,795,4759
52737130,20.5,5253,71000311,159462.5871,618509.1467,1264.290066,328,1744
53375679,6.91,9200,71000212,159921.0479,619255.8,123.5057222,305,1380
52739018,3.3,9200,71000242,160819.7365,617883.2414,270.451054,537,3124
52738987,5.2,9200,71000242,160872.3473,617810.7612,145.7405947,547,3165
52731968,4.3,9200,71000242,160684.294,618203.1139,88.5645,453,2729
52730790,7.64,9200,71000242,160178.7567,617943.5883,175.9435786,401,2379
53374668,9.7,9200,71000421,160236.5481,621660.9974,226.1020528,734,4088
53375631,8.61,9200,71000243,160476.196,618297.6653,774.9590164,480,2814
52735798,24.48,9200,71000313,158081.3286,617674.2262,933.7041,508,2430
52735858,4.22,5305,71000314,158322.2799,618060.1195,375.215,428,1944
52735200,7.28,6520,71000224,162126.8965,619366.4978,763.2771,608,3877
52737899,20.45,5202,71000313,158752.4558,618072.0703,290.65295,349,1677
52738795,8.59,9200,71000242,160305.95,617870.324,175.28,427,2534
52738803,6.97,9200,71000325,157424.4321,618133.6928,282.3820199,497,2548
52738034,8.3,9200,71000211,160139.4869,619240.7296,277.020674,330,1568
52730137,7.8,9200,71000211,160273.0969,619342.0015,201.602,364,1732
52732424,5.96,9200,71000242,159867.3045,617869.5815,228.166709,397,2245
52733342,11.51,9200,71000313,158274.3063,617727.5596,503.625,487,2295
52733344,3.31,9200,71000243,160322.3458,618280.327,437.14755,423,2431
52733353,5.61,9200,71000243,160417.7233,618218.9077,409.284175,433,2467
53374054,10.49,9200,71000311,159287.8229,618750.5273,634.0504342,212,758
52733666,8.92,9200,71000316,158501.6582,618596.3753,482.666959,245,1168
52732780,6.88,9200,71000316,159110.5925,618742.1523,365.4065,302,1381
53374889,9.7,9200,71000426,160295.0327,621524.6431,164.327348,709,3720
52739225,6.32,6520,71000222,160815.6831,619223.4377,196.833,393,2166
52738256,3.55,5710,71000321,158278.8333,618896.4621,80.47705,298,1277
52737583,4.3,6520,71000224,161751.8432,619367.2325,61.19615,540,3466
52738273,8.61,9200,71000211,160111.9517,619238.1909,222.567,330,1524
52737965,6.909999925,5521,71000243,160818.331,618741.2564,159.5103866,507,2496
52731520,6.8,9200,71000242,159888.2482,618166.4555,207.793904,402,2257
52731278,8.2,6520,71000224,161602.0331,619542.6706,722.4405244,586,3671
52729935,8.6,9200,71000243,160657.8889,618669.3567,105.9265,429,2263
52732686,6.21,6520,71000224,161998.0071,619317.5019,976.1451,561,3556
52735713,5.9,9200,71000211,160068.0603,619364.3111,222.4495,326,1557
53375529,7.5,6520,71000224,161944.3401,619223.2279,1387.301,565,3436
52734100,8.355,5310,71000243,160428.0512,618281.8997,334.167288,458,2575
52734108,4.64,9200,71000242,159753.68,618193.2611,170.201577,342,1892
52734188,28.91,9200,71000414,159902.4233,622304.0352,1341.19315,680,4112
52734390,8.02,9200,71000415,160236.5303,622597.0482,160.74225,816,4696
52738336,7.94,6520,71000224,161722.6117,619655.0109,1172.02825,631,3861
52737991,8,9200,71000243,160170.0329,618666.6935,165.582,335,1569
53376347,12.55,9200,71000314,158422.2239,618187.786,387.605256,427,1981
52731942,13.33,5253,71000325,157578.6212,618246.502,3276.7666,524,2952
53373989,3.3,9200,71000242,160434.1835,617709.577,78.54214851,572,3379
52733276,5.34,9200,71000325,157581.3006,618757.2,143.17005,435,2345
53374130,6.48,9200,71000211,159962.4666,619227.764,233.9776,303,1359
52733124,13.82,9200,71000424,159886.885,621182.0003,359.6359,532,3297
52733127,3.51,9200,71000424,159712.154,621220.1401,294.741,507,3119
52734545,6.21,9200,71000243,160288.2758,618760.2286,109.7001,368,1719
52734599,6.94,9200,71000242,159793.3781,617985.6657,184.5723895,351,1976
52734604,8.01,9200,71000243,160039.0335,618260.5633,224.719,383,2284
53375334,9.05,5337,71000323,157815.4583,617747.4363,578.99515,574,2799
52734636,5.27,9200,71000242,160798.6513,617825.1647,376.370607,487,2972
53375585,5.05,9200,71000242,159897.9428,617897.0679,192.44785,395,2232
52736951,4.1,9200,71000323,157768.5818,617444.4559,852.450638,645,3418
52736542,3.88,9200,71000243,160852.2262,618526.8969,133.962092,508,3142
52738937,8.2,9200,71000423,159094.0702,621593.7714,361.2178341,639,3727
52738894,10.11,9200,71000424,159824.6526,621423.0126,150.4700949,575,3421
52739810,6.31,9200,71000316,159051.877,619001.6277,290.726989,221,896
52732404,3.41,9200,71000242,160854.6765,617942.0354,69.21953426,503,2998
52732372,4.4,9200,71000242,160905.2212,618129.2376,159.7070439,501,2963
52731349,7.3,9200,71000424,160199.6918,621481.3259,160.61005,647,3479
52731353,8.7,9200,71000424,160168.8884,621575.1548,196.756123,698,3997
52731760,7,9200,71000424,160105.9236,621389.3639,124.923728,751,4224
52734562,5.64,9200,71000242,159857.9419,617669.0671,273.0326021,425,2447
52734564,9.12,9200,71000423,159430.4467,621479.6286,381.63865,609,3416
