dealId,AssetId,date,area,rescode,pricePerMeter2009
9991657080,50187573,40567,136,1,10881
9815430150,50122049,39937,178,1,5918
10214280990,50111061,41624,232,1,8776
9540298800,50187551,38700,2726,1,1264
9548856990,50187555,38935,129,1,6360
9633571830,50187552,39150,135,1,7157
9633929670,50187553,39164,136,1,7105
9638186490,50187554,39272,140,1,6745
10007929080,50187553,40868,136,1,11016
10267184970,50174925,41716,160,1,9037
10212149340,,41592,102,1,9591
10374790950,50187368,42306,193,1,12228
10203561720,50122052,41450,170,1,7221
9639288900,50187571,39299,125,1,7673
9640967850,50187572,39328,136,1,6930
9638710740,50187558,39279,160,1,5634
9723636990,50187559,39488,164,1,5923
9727351920,50187558,39584,160,1,6930
9820080270,50187559,40028,184,1,6792
9633300030,50122054,39132,200,1,4071
10539766980,50122054,42873,210,1,8809
9916054290,50187252,40435,639,1,4095
10203414480,50187260,41415,636,1,1297
10177429410,50122056,41340,183,1,8028
10172461140,50187298,41271,479,1,3847
9644277960,50187567,39404,163,1,5492
9645075360,50187566,39420,163,1,5850
10211484150,50187425,41583,180,1,11976
10091481840,50111074,41109,195,1,7745
9638236980,50187561,39272,163,1,5662
9720758340,50187560,39440,163,1,5915
9737730450,50187561,39786,160,1,7718
8913229470,50122059,36203,120,1,9210
10260182250,50111041,41463,424,1,1283
10270644120,50174917,41798,556,1,15470
9909585630,,40332,158,1,8954
10367111340,,42201,187,1,10424
10267191720,50122083,41725,187,1,7294
9637447680,50187564,39251,163,1,5990
9639049860,50187565,39294,150,1,6009
10459727010,50187564,42634,154,1,11834
10204409610,50185949,41458,191,1,6076
9640967130,50187568,39335,163,1,5519
9644615820,50187569,39413,163,1,5884
8921081430,50122084,36429,343,1,2596
9545404410,50187556,38863,163,1,5956
9644616540,50187557,39411,164,1,5848
10265622660,50187557,41719,174,1,8623
9913087980,50111091,40385,87,1,11385
10198165770,50187235,41393,183,1,10904
8914932090,50111022,36285,80,1,12546
9816066450,50111022,39946,10,1,60483
10007995410,50111026,40874,69,1,10857
10268185230,50111026,41681,70,1,11205
10096735230,50122086,41165,145,1,9486
10362016260,50187442,42156,230,1,10072
9270367290,50185930,37444,233,#N/A,3656
9910672650,50187467,40323,547,1,1240
10089996750,50187467,41087,193,1,11653
9724412160,50111023,39488,144,1,5529
10276033320,50111023,41731,157,3,6944
10206576810,50111042,41463,100,1,4987
9728129250,50185913,39567,100,1,8137
10081775880,50185913,40919,117,1,8003
9642406770,50111031,39334,170,1,5202
9997495470,50187544,40625,160,1,10332
10211403780,50187544,41582,151,1,13497
9909578880,50111003,40330,78,1,10632
9826939710,50185942,40136,106,1,10192
9909688140,50185940,40314,120,1,5341
10098108630,50185940,41208,115,1,9906
10210457160,50187441,41571,226,1,9182
9726545610,50122061,39506,180,1,3704
9363196260,50185909,38036,114,1,6516
10201186980,50187248,41394,628,1,1183
9916626240,50174911,40437,155,1,8084
10208695320,,41528,166,1,8650
9187256610,50122081,37374,140,#N/A,7050
9458822160,50110916,38594,100,1,5645
10446504570,50110916,42450,67,1,17260
9191516220,80324524,37509,390,#N/A,2019
9993485970,80324524,40590,175,1,7942
10350652860,,42005,260,1,9501
9189835110,50185914,37213,42,#N/A,17579
9461919870,50185914,38666,491,1,1151
10088486010,50185914,41052,180,1,7707
10176594660,50186076,41352,174,1,7252
10100850030,50187440,41262,180,1,10237
9917580240,50111024,40465,430,1,1118
10262736540,50111024,41652,430,1,3069
10361362680,50111021,42145,176,1,10795
10271269980,,41811,114,1,11907
9820874880,50187084,40030,611,1,1044
10204817220,50111028,41449,494,1,1233
9917568270,50185952,40463,130,1,7763
10175929380,50187546,41333,184,1,10082
9820871100,50187080,40030,511,1,1068
10170412560,50187080,41249,511,1,1460
10081702440,4124632,40918,181,1,8691
10084449600,4124626,40980,158,1,9151
10085239710,50187539,40989,181,1,8581
10087462080,4124629,41045,158,1,9237
10090980630,4124630,41092,181,1,8703
10091939310,,41107,181,1,8754
10171362870,,41250,187,1,8376
9826672410,50185908,40114,1,1,906187
10201186260,50187470,41390,206,1,8172
9552809340,50187507,39063,482,1,2189
