BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52903210,8.24,,13030001,193590.1212,579034.1402,156.0507351,1741,17968
52921758,8.24,7300,6660001,184469.9087,575220.4687,2202.68415,945,7738
52932021,8.24,,90000421,176845.3851,573168.3378,219.69005,855,5154
52933914,8.24,,90000421,177207.7861,572982.3254,265.43455,712,4633
52935504,8.24,,90000522,180261.5482,572717.4389,253.2139,263,1094
52949098,8.24,,90000421,177803.8592,572567.8378,290.8152,687,3945
52954245,8.24,,90000421,177546.9236,572690.6661,286.9244,720,3959
52977483,8.24,,10600001,187743.7567,581745.7135,152.47685,1686,17559
53127331,8.24,,90000631,181454.5816,573133.9766,309.112,374,1967
53388443,8.24,6520,90000621,182228.945,569438.4043,2136.8526,541,4265
53393975,8.24,,90000421,177190.6172,572567.2102,149.0225,729,4316
53403736,8.24,,11610011,177886.6576,588321.379,111.93875,1804,19459
53413979,8.24,,90000111,180459.1962,575659.5981,150.795,842,3969
65270609,8.24,7300,90000621,182424.2415,570257.8074,473.9928342,507,3501
52749206,8.23,,13030001,194874.4921,578139.6187,153.61055,1821,19178
52782471,8.23,,90000642,182088.5903,575214.0901,309.1672,717,4265
52785150,8.23,,90000642,181728.9564,575662.0963,170.36185,781,4521
52796196,8.23,5305,90000222,177918.4356,573642.7825,471.9257,675,3577
52808450,8.23,,13030001,194419.088,577777.258,249.848756,1816,19059
52815284,8.23,,11610001,177781.6842,590031.6794,152.8723,1881,20835
52823619,8.23,6520,12860001,184854.59,567913.2537,183.4714,753,8382
52825984,8.23,,90000132,180057.1614,574739.0977,576.0700501,735,3786
52827408,8.23,,90000311,178125.726,575695.6178,197.0746,1091,6301
52831596,8.23,,90000112,179779.0449,575542.6302,130.08,860,4703
52834176,8.23,,90000613,179110.2219,571302.944,123.9838,485,3443
52837442,8.23,,90000421,177793.0282,572995.0025,131.5468,646,3910
52842831,8.23,,12710001,182905.6764,586110.657,192.623249,1859,18332
52863975,8.23,,11610010,176641.5226,588373.4494,200.74745,1952,21312
52885086,8.23,,11610002,178001.7739,589215.2216,179.6889599,1781,19882
52887067,8.23,,13030001,195339.9722,578748.9556,285.2602705,1728,21740
52892912,8.23,,11610002,177446.7751,589509.9599,136.0259,1817,20398
52917040,8.23,,11610004,174669.129,588812.5135,181.192,1795,23297
52917771,8.23,,11610002,177436.7825,589456.0291,213.29255,1830,20448
52927841,8.23,,90000523,179568.6449,573309.7809,148.40955,529,2516
52936814,8.23,,11610006,175573.6316,588645.6748,266.9013,1767,23652
52937603,8.23,,12710001,182900.0126,586498.1035,151.30845,1935,19049
52947332,8.23,,90000642,181790.677,575669.6637,170.8168,815,4600
52955226,8.23,,90000421,177516.5884,573479.4322,204.15185,677,3643
52956569,8.23,,12860001,184885.0386,568141.9427,162.8511087,788,8508
52975646,8.23,,11610002,178869.1478,589563.6217,768.55195,1704,19476
53014480,8.23,,90000421,177915.2089,573149.2062,87.4337,650,3792
53014483,8.23,,90000642,181777.5889,575617.1061,153.94245,796,4575
53053345,8.23,,10540001,186593.7469,573958.5863,219.9854576,1228,9512
53084577,8.23,,90000523,179633.7237,573290.1598,361.2083735,409,2027
53139720,8.23,,10600001,187691.3314,581959.3809,109.506354,1732,17776
53152269,8.23,,90000644,182150.067,575816.8337,233.6595,815,4678
53159393,8.23,,90000642,181839.4298,575109.192,150.683,785,4322
53159627,8.23,,90000641,181160.677,575989.8254,179.04755,857,4939
53387995,8.23,,90000421,177792.8336,573134.7394,161.8246,689,3955
53390194,8.23,,90000621,182684.2367,572735.8852,298.34105,568,3620
53404727,8.23,,11610003,175723.1561,589727.7944,188.3315,1936,24900
53415196,8.23,6520,90000621,183015.7727,573239.3569,1966.2471,496,3482
53417357,8.23,,11610011,178285.3923,588347.9273,216.7063219,1805,19241
52751635,8.22,,12710001,181762.3984,586380.6518,189.86615,1820,17984
52752843,8.22,,90000421,177020.6781,572683.1599,175.891,754,4753
52785914,8.22,,13030001,194642.0227,577499.7327,193.0478718,1895,19584
52793100,8.22,,90000621,182567.893,570530.8451,793.96035,549,4488
52796258,8.22,,10540003,186988.8882,572310.3011,258.0790925,1267,9685
52798853,8.22,,90000644,181822.9525,575935.7494,188.5384,770,4670
52805415,8.22,,90000211,179452.4567,574548.6077,142.6377,689,3612
52810599,8.22,,13030001,194927.3095,578316.0292,124.02725,1790,19007
52812555,8.22,,13030001,194822.562,578395.5427,163.56815,1788,18970
52820610,8.22,,11610007,176396.4705,588927.8738,40.02996025,1931,24752
52822455,8.22,,90000216,178862.9817,574539.4785,130.0289,760,3997
52824129,8.22,,90000613,179042.6014,571019.2957,124.0217,480,3463
