statID,average_Csvalue,X,Y,settlement,civil_labour_force.LaborForceY_pcnt,jobs.industrialJobs,jobs.commercialJobs,jobs.publicJobs,jobs.homeJobs,intraSAProb,intraYeshuvProb,interYeshuvProb,inOutRatio,housingValue.avgPricePerM2009
2500001,,211474.7,727728,250,72.1,309.351,170.806,248.665,0,,,,,
2520001,,187995.4,696875.8,252,18.9,6.746,27.35,57.347,6.254,,,,,12992.29023
2530001,,257324.4,773011.9,253,66.2,61.68,45.447,7.733,0,,,,,2820.629764
2540001,,211178.7,743944.4,254,72.1,28.123,72.934,105.17,0.913,,,,,6000
2560001,,243053,712295.2,256,74.4,,,,,,,,,10635.08957
2590001,,245415.4,714770.2,259,47.7,102.683,27.87,25.036,0,,,,,4306.447478
2620001,,249319.8,750363.2,262,82.5,58.135,177.387,124.725,0,,,,,1949.801483
2640001,,256901.3,732558.8,264,88.5,276.706,85.512,111.88,0,,,,,
2650001,,252024.7,718386.6,265,52.2,62.113,0,32.18,0,,,,,3826.763128
2680001,,249978,703031.2,268,70.5,291.322,95.155,79.467,0,,,,,
2700001,,209692.8,722407.3,270,90.6,525.317,116.1,267.707,6.4,,,,,
2720001,,251996.2,711036.8,,,218.59,78.563,48.984,22.86,,,,,
2740001,,184446.6,626606.1,274,76.4,151.837,19.023,242.197,7.041,,,,,12276.93819
2760001,,192051.1,689391.3,276,87.3,83.139,97.573,225.784,48.033,1.00E-05,1.00E-05,0.006042296,0.1,10170.64051
2780001,,211046.4,744595.1,278,84.4,111.878,45.452,76.222,0,,,,,5901.260504
2800001,,216651.8,776997.7,280,66.2,290.278,25.105,34.427,5,,,,,2684.763078
2810001,,230537.2,765399.9,281,53.8,242.238,275.394,354.13,25.256,,,,,5842.613681
2820001,,208135.9,765124.1,282,56.7,120.313,70.692,37.373,7.857,,,,,12940.736
2840001,,191094.7,679320.7,284,74.9,62.818,146.089,106.883,0,,,,,17772.01835
2860001,,210591.6,636107.1,286,75,43.524,183.481,135.07,0,,,,,
2870001,,187852.3,684411.7,,,5.618,0,0,0,,,,,14326.06918
2870001,,187852.3,684411.7,,,342.752,197.485,162.991,0,,,,,14326.06918
2880001,,187525.3,685225.4,288,75.3,98.018,141.682,179.975,11.297,,,,,16253.75921
2900001,,194666.4,719354.5,290,49,81.317,38.91,50.107,0,,,,,11178.39338
2900001,,194666.4,719354.5,290,49,25.157,47.564,153.715,9.978,,,,,11178.39338
2920001,,244021.1,736869.6,292,63.9,72.834,39.201,18.539,0,,,,,6642.294464
2940001,,220875.4,774229.1,294,53.4,85.991,38.512,24.729,0,,,,,9009.070213
2950001,,252588.6,707086.8,,,229.271,119.638,152.769,0,,,,,4149.408814
2960001,,250232,710921.7,296,64.9,25.131,33.11,88.737,5.777,,,,,1876.474061
2960001,,250232,710921.7,296,64.9,58.248,35.865,146.026,11.96,,,,,1876.474061
2970001,,209701,755066.6,297,77,203.826,106.645,0,0,,,,,6434.598121
2970001,,209701,755066.6,297,77,495.477,289.011,165.743,0,,,,,6434.598121
3000001,,207287.2,721716.2,300,81.5,484.977,334.346,105.001,8.262,,,,,
3010001,,191148.7,642020.8,301,77.8,34.892,17.502,27.957,0,,,,,12168.23961
3030001,,261317.3,793919.4,303,95.5,285.408,127.376,63.874,0,,,,,2275.618058
3050001,,251999,725189.8,305,74.3,0,0,0,0,,,,,1759.283355
3050001,,251999,725189.8,305,74.3,101.996,79.565,82.895,0,,,,,1759.283355
3060001,,241163.5,733562.3,306,77.3,65.964,94.998,74.278,4.03,,,,,7818.955067
3070001,,247398,739068.3,307,61.8,60.581,32.755,42.922,0,,,,,3758.814595
3110001,,177521.7,650294.6,311,70.1,60.773,51.053,14.144,0,,,,,14592.04155
3120001,,193772.4,731690.9,312,77.6,,,,,,,,,
3130001,,212286.7,749353.4,313,72.3,189.839,128.943,128.132,0,,,,,
3170001,,200853.6,737409.6,317,68.4,15.182,197.221,138.249,11.642,,,,,
3190001,,258244.5,787041.5,,,163.971,33.057,201.357,0,,,,,
3200001,,174149.9,625264.7,320,76.1,142.702,22.505,37.106,10.43,,,,,10975.99377
3220001,,256870.8,790401,322,88.9,45.194,98.727,76.413,0,,,,,7824.05128
3250001,,215016.8,774294.6,325,68.3,120.994,36.747,71.175,14.639,,,,,8663.693411
3280001,,149409.9,522618.3,,,0,7.09,0,0,,,,,
3290001,,258461,788079.6,329,50,164.863,82.238,74.049,0,,,,,2309.997479
3300001,,251522.2,734753.9,330,80.2,39.425,44.315,70.274,0,,,,,1975.213189
3340001,,173575.1,635946.7,334,86.3,282.798,121.193,376.627,11.751,,,,,
3350001,,209102.7,724044.1,335,93.4,191.459,148.332,112.084,19.209,,,,,7285.659489
3380001,,162973.8,604772.6,,,3.725,54.731,64.445,0,,,,,
3390001,,239190.4,721883.3,339,78.9,198.502,46.763,73.879,13.779,,,,,8243.815629
3420001,,163242.5,611171,342,86,199.688,25.56,65.039,2.312,,,,,
3450001,,261756.6,789011.9,345,82.2,152.14,56.847,66.544,6.469,,,,,2383.163906
3460001,,184205.5,673810.3,346,89.2,0,0,0,0,,,,,
3460001,,184205.5,673810.3,346,89.2,141.033,614.851,113.155,2.01,,,,,
3470001,,251170.7,789029.1,347,82.3,46.829,47.501,27.147,0,,,,,
3510001,,165049.6,627600.6,351,76.3,,,,,,,,,8357.937127
3520001,,149037.3,569054.1,352,81.1,54.184,31.478,38.605,0,,,,,
3530001,,211090.4,734104.8,,,68.209,10.052,71.577,0,,,,,
3540001,,173455.8,550411.7,354,98.5,508.824,151.421,98.376,0,,,,,
3550001,,197439.9,671610.1,355,87.9,170.598,79.324,110.775,0.998,,,,,6691.045129
3560001,,258523.5,791767.4,356,85.9,48.711,333.47,161.712,26.005,,,,,2304.45142
3570001,,257284.1,786406.7,357,70.1,120.475,202.755,400.67,0,,,,,2440.905094
3580001,,158132.8,610918.5,,,24.026,4.921,9.285,0,,,,,
3580001,,158132.8,610918.5,,,247.058,191.473,395.672,0,,,,,
3590001,,165421.5,625121.3,359,86.6,192.158,84.012,107.44,0,,,,,
3600001,,204120.9,717076.3,360,74.1,32.767,0,14.068,0,,,,,10492.42151
3630001,,181151.3,633022.8,363,72.4,105.166,163.147,104.224,0,,,,,11926.76315
3640001,,195035.2,633422.9,364,64.3,42.501,17.219,17.052,9.63,,,,,
3660001,,261981,785647.9,366,79.3,479.984,179.029,138.56,8.951,,,,,9005.962253
3670001,,208229,726056.3,367,68.4,8.542,9.193,15.751,0,,,,,6511.158644
3690001,,207455.5,718092.8,369,85.3,114.832,28.758,105.864,1.8,,,,,
3700001,,192526.1,642683.4,370,82.2,216.812,178.806,103.871,1.671,,,,,9383.278569
3700001,,192526.1,642683.4,370,82.2,24.128,12.188,327.583,4.687,,,,,9383.278569
3720001,,252028.2,778527.1,372,80.7,96.721,53.417,55.222,0,,,,,
3730001,,193749.6,695570.3,373,67.9,209.814,74.648,10.76,0,,,,,20777.71688
3750001,,203629.3,699096.3,375,76.6,309.626,160.028,76.413,0,,,,,3729.293271
3760001,,209703.5,766296.4,376,80.8,342.178,163.711,315.369,0,,,,,7266.475058
3770001,,198615.6,698255.9,377,86.3,146.912,31.331,69.559,3.758,,,,,
3800001,,260739.3,783037.8,380,78.8,61.941,42.663,30.084,10.382,,,,,7953.469562
3830001,,247391,708514.9,383,92.7,261.21,103.314,131.1,0,,,,,
3880001,,242390,730287.6,388,76.6,51.532,39.117,1.216,0,,,,,7680.777025
3890001,,188694.5,680012.6,389,78.4,369.337,623.029,173.601,0,,,,,20258.13174
3900001,,209607.9,764734.9,390,77.6,279.33,611.75,269.038,9.126,,,,,7436.699097
3920001,,178744.8,623235.1,,,28.578,11.487,100.112,0,,,,,
3950001,,173198.6,585841.1,395,76,281.984,54.603,258.12,4.89,,,,,
3980001,,162260,590445.2,398,48.1,85.82,5.144,8.923,0,,,,,5208.936155
3990001,,151624.5,592649.4,,,426.7,180.329,145.064,18.719,,,,,
4020001,,138772.5,572090.9,,,0,0,0,1.675,,,,,
4030001,,154555.8,579367.5,403,81.9,148.731,44.143,88.394,0,,,,,
4050001,,207788.9,635042.1,405,78.2,94.82,532.343,602.571,0,,,,,25239.95913
4060001,,173593,631203.5,406,69.2,6.78,0,0,0,,,,,4072.150046
4070001,,233051.6,728079.8,407,71.5,415.85,107.909,116.494,8.014,,,,,3540.817105
4090001,,220988.8,766859.6,409,59.9,251.433,54.888,69.55,0,,,,,
4120001,,187132.5,682345.6,,,,,,,,,,,
4130001,,155563.1,568245.3,413,86,168.594,126.317,235.046,9.711,,,,,
4140001,,169406.4,595393.4,414,75.8,27.401,6.344,18.902,0,,,,,7709.383789
4150001,,154840.7,592428.2,415,54.1,9.258,7.893,13.763,0,,,,,
4160001,,257069.3,793959.7,416,69.1,86.068,129.807,67.501,0,,,,,5517.439268
4170001,,185301.5,683976,417,86,503.774,4851.126,121.988,3.834,,,,,
4230001,,193062.7,696527.2,423,84.6,182.232,98.822,118.186,0,,,,,2928.732291
4250001,,192651.5,681642.5,425,67.7,59.289,74.98,46.132,9.5,,,,,15002.9275
4260001,,195887.5,731423.5,426,88.3,148.354,128.098,202.093,0,,,,,
4280001,,166489.3,607374.6,428,68.1,64.574,108.35,117.285,0,,,,,1850.977294
4290001,,216401.3,737283.2,429,75,51.283,27.109,50.439,3.337,,,,,15240.36394
4310001,,246064.6,769122.9,431,54.8,211.474,79.248,45.614,7.865,,,,,
4320001,,209167.5,761798.4,432,75.9,147.736,76.871,143.069,10.064,,,,,8158.397358
4330001,,192812.5,724410.2,433,85,81.669,75.05,66.038,0,,,,,
4350001,,183477.9,647869.2,435,87.3,134.86,368.712,240.13,0,,,,,8194.838559
4360001,,239349.8,729102,436,66.4,1221.692,133.028,20.037,0,,,,,9414.683767
4360001,,239349.8,729102,436,66.4,0,0,0,0,,,,,9414.683767
4360001,,239349.8,729102,436,66.4,232.169,227.015,66.074,0,,,,,9414.683767
4370001,,245075.1,709752.9,437,75.5,142.087,2.144,42.709,0,,,,,
4390001,,245429,708517.5,439,68.5,143.633,66.856,99.007,0,,,,,
4400001,,187385.6,635882.6,440,59.7,57.387,102.673,421.259,0,,,,,7307.615271
4400001,,187385.6,635882.6,440,59.7,0,0,0,0,,,,,7307.615271
4400001,,187385.6,635882.6,440,59.7,77.75,32.918,91.866,0,,,,,7307.615271
4420001,,233939.2,717205.9,442,70.5,50.31,100.177,168.214,0,,,,,5595.102657
4440001,,203491.6,714433.6,444,77.1,51.116,19.269,59.053,0,,,,,
4450001,,205506.2,722553.8,445,71.2,85.962,97.64,55.54,4.033,,,,,7933.197986
4480001,,191989.5,658999.9,448,78.2,352.304,589.412,260.518,15.345,,,,,16441.47004
4500001,,191681.5,660879.1,450,83.6,348.889,809.479,98.781,0,,,,,19548.7792
4530001,,251892.3,781543.4,,,352.599,78.552,70.571,0,,,,,2010.718227
4540001,,210562,770439.7,454,71.8,51.382,237.751,58.354,6.479,,,,,8288.884952
4560001,,206277.4,633833.1,456,73.5,0,127.953,24.354,4.266,,,,,14090.85693
4570001,,242211.9,727153.9,,,338.705,76.612,81.158,18.24,,,,,
4630001,,220407.5,767923.3,463,95.1,291.712,22.802,94.616,0,,,,,
4640001,,195309.7,635171.3,464,86.9,18.752,26.53,21.152,0,,,,,
4650001,,211425.2,632309.8,465,58.2,325.209,154.837,125.1,0,,,,,
4730001,,216620.4,762798.5,473,44.2,66.074,21.844,356.050085,0,1.00E-05,1.00E-05,0.010727969,0.571428571,2990.928505
4730002,,216099.1,762644.3,473,49.5,0,25.759,221.448474,0,,,,,
4730003,,215338.1,763014.9,473,53.3,0,34.418,62.38044,0,,,,,
4750001,,232582.6,725198.3,475,40.9,69.038,2.635,5.026,0,,,,,2988.630737
4780001,,231127.3,732029.8,478,48,0,89.518219,52.716282,0,2.09E-06,1.00E-05,0.005347594,1,
4780002,,230645.8,731936.3,478,37.5,8.019,56.975,174.917036,11.858216,,,,,
4780003,,230260.7,731893.9,478,44.3,14.388,99.05378,124.204681,14.725783,,,,,
4800001,,235929.2,763743.5,480,35,156.518,46.699,168.66587,0,2.46E-06,1.00E-05,0.00448833,1.2,
4800002,,235227.1,763432,480,41.9,,,,,,,,,
4800003,,236059.2,762646.2,480,25.2,3.516,11.857,15.356204,0,,,,,2260.055176
4810001,,239461.3,755064,481,35.2,94.433,162.325077,382.266218,0,1.00E-05,1.30E-06,0.008049242,0.764705882,4967.045786
4810002,,238337.9,755209.5,481,32.8,30.403,25.16237,182.043278,32.658,,,,,
4810003,,237871,755188.9,481,24.4,0,33.417998,44.844054,0,,,,,
4810004,,238307.3,754561.9,481,31.9,71.459,175.260024,242.496929,0,,,,,
4810005,,239415.2,753771.8,481,38.2,29.587,50.566528,248.948513,0,,,,,
4820001,,234820,745919.1,482,35,69.115,101.049,496.657,0,1.00E-05,1.00E-05,1.00E-05,0.1,5874.593148
4850001,,217499.2,760795.3,485,45.4,265.927,98.904,300.999,0,1.00E-05,1.00E-05,1.00E-05,0.1,3630.925669
4870001,,242028.3,769767.1,487,43.1,66.021,77.498,217.694,0,1.00E-05,1.00E-05,1.00E-05,0.1,4580.048371
4890001,,235142.6,733004.6,489,29.6,133.28,227.152,482.343,0,1.00E-05,1.00E-05,1.00E-05,0.1,3810.763433
4920001,,234804.4,752002.4,492,42.4,78.549,280.376,341.505,0,1.00E-05,1.00E-05,1.00E-05,0.1,3627.71056
4930001,,195083.9,631563.8,,,9.792,0,0,0,,,,,
4960001,,232630.5,769156.1,496,41,159.456,132.037,406.862,0,1.00E-05,1.00E-05,1.00E-05,0.1,3455.551963
4970001,,242026.1,723326.4,497,39.5,107.455,7.46,42.934,0,,,,,
4980001,,235565.4,742709.1,498,31.3,27.077,0,171.915,0,1.00E-05,1.00E-05,0.006235386,1,6581.252602
4980002,,234825.9,742220.1,498,31.4,0,0,0,0,,,,,
4980003,,235774.1,742278.8,498,35.7,0,0,66.042,0,,,,,
4990001,,226498.5,733100.3,499,47.5,25.554,31.198315,121.135056,0,1.00E-05,3.10E-06,0.012450481,0.954545455,4793.478261
4990002,,226178.1,732652.9,499,48,21.397,77.220467,34.91,0,,,,,
4990003,,225798,732188.8,499,45.9,44.743,95.746639,106.435367,0,,,,,
4990004,,226326,732143.6,499,54.6,0,51.60136,92.384241,13.209101,,,,,
4990005,,226028.2,731447.4,499,38,43.81,169.121215,234.718332,7.224898,,,,,
5020001,,220904.6,762280.9,502,46.2,0,0,0,0,1.00E-05,1.00E-05,0.003162555,1.2,3324.880731
5020002,,220109,762135.2,502,40.1,143.893785,248.009227,517.318275,0,,,,,
5020003,,218736.9,762052.4,502,45.5,902.882214,1177.31277,561.997723,6.146,,,,,2695.090485
5050001,,223595.3,748432.6,505,44.4,34.238,46.151,97.941,0,1.00E-05,1.00E-05,1.00E-05,0.1,2134.619718
5070001,,215601.6,762122.8,507,56.2,309.982,1085.924,695.076,16.005,1.00E-05,1.00E-05,1.00E-05,0.1,3614.48242
5080001,,241595.3,736373.6,508,56.7,79.96,108.408,180.807,0,1.00E-05,1.00E-05,1.00E-05,0.1,2604.511733
5090005,,231994.9,738473.2,509,33.7,0,15.164948,24.663498,0,,,,,
5100001,,225284.9,746204.7,510,29.8,39.797,231.362,0,0,1.00E-05,1.00E-05,0.005081875,0.666666667,
5100002,,224420.2,746441.4,510,30.3,0,0,338.569155,0,,,,,
5100003,,224101.9,745864,510,46,33.534,81.909,84.432844,0,,,,,
5100004,,224867.2,745859.1,510,28.5,0,0,0,0,,,,,
5110001,,224782.8,735872.3,511,37,87.23,73.203,338.014,0,1.00E-05,1.00E-05,1.00E-05,0.1,
5120001,,239866,727917.9,512,49.1,0,0,0,0,1.00E-05,1.00E-05,1.00E-05,0.1,
5120001,,239866,727917.9,512,49.1,77.964,66.948,69.074,0,1.00E-05,1.00E-05,1.00E-05,0.1,
5140001,,210981.8,633067.4,514,36.3,,,,,,,,,
5170001,,209542.1,765419.4,517,40.2,11.348,126.776,94.464,0,1.00E-05,1.00E-05,1.00E-05,0.1,3177.199434
5180001,,224415.1,770185.1,518,54.5,239.487,334.379,313.91,10.429,1.00E-05,1.00E-05,1.00E-05,0.1,3570.486138
5200001,,230586.4,738397.3,520,39,108.152,121.806,261.43,0,1.00E-05,1.00E-05,1.00E-05,0.1,5049.212541
5210001,,211446.4,633399.3,521,37.4,6.665,8.742,0,0,1.00E-05,1.00E-05,0.003546099,1,
5220001,,230326.5,760191.9,522,35.3,0,0,137.774034,0,1.00E-05,1.00E-05,0.008547009,0.7,
5220002,,229958.4,760043.8,522,47.6,0,0,0,0,,,,,
5220003,,229554.3,759946,522,49.1,0,0,0,0,,,,,
5220004,,229978.5,759614.4,522,43.5,0,2.851,235.128965,0,,,,,
5230001,,232980.1,726328.7,523,38.4,72.908,81.141,65.673,0,,,,,
5240001,,236993,724436.4,524,39.5,83.671,49.364,140.518,0,1.00E-05,1.00E-05,1.00E-05,0.1,
5250001,,232406.2,760800.6,525,31.4,19.901,56.111,201.524,10.267,1.00E-05,1.00E-05,1.00E-05,0.1,3153.32954
5260001,,231666.6,723525.2,526,37.2,17.137,16.034,59.062,0,1.00E-05,1.00E-05,1.00E-05,0.1,2300.956544
5260001,,231666.6,723525.2,526,37.2,20.984,12.381,0,0,1.00E-05,1.00E-05,1.00E-05,0.1,2300.956544
5270001,,233323.1,759819,527,50.2,19.06,15.062,7.332,0.472,,,,,2344.897955
5280001,,230784.1,743962.6,528,22.9,30.034,21.46,172.812,0,1.00E-05,1.00E-05,1.00E-05,0.1,4014.663853
5290001,,218628.6,747623.7,529,50.1,0,0,106.08735,0,1.00E-05,1.00E-05,0.006514658,1.75,
5290002,,218258.5,747520.8,529,48.9,0,27,310.147892,0,,,,,
5290003,,216743.3,748428.7,529,53.8,17.268,0,92.321756,0,,,,,
5300001,,237907,749108.7,530,48.8,175.195,193.48,422.427,6.297,1.00E-05,1.00E-05,1.00E-05,0.1,2262.092799
5310001,,232536.2,751011.5,531,54.7,68.574466,231.545,538.892066,0,1.00E-05,1.19E-06,0.005642361,1.076923077,
5310002,,232079.3,751172.9,531,51.3,0,60.987,151.237,0,,,,,
5310003,,232049.9,750568.3,531,50.6,0,16.35,73.884,0,,,,,
5310004,,231839,750032.8,531,33.9,19.136533,0,40.044917,0,,,,,
5310005,,231372.8,750909.7,531,45.1,0,41.753,27.669016,0,,,,,
5320001,,233682.4,736593.5,532,30.6,167.427188,29.792,124.979143,0,1.00E-05,1.00E-05,0.006628003,0.625,
5320002,,233243.9,736670.6,532,29.3,35.51151,0,124.433856,0,,,,,
5320003,,233228.6,736023.2,532,37.2,72.5723,10.525,0,0,,,,,
5360001,,230952.1,764858.4,536,49.7,0,5.367,0,0,1.00E-05,1.00E-05,0.003642987,1,3671.586194
5380001,,222642.6,754986.5,538,40.9,66.797,72.448,240.87,0,1.00E-05,1.00E-05,1.00E-05,0.1,2458.329219
5390001,,229431,743675.5,539,25.5,3.094,0,12.579,2.8,,,,,
5400001,,245884.7,772731,540,47.9,20.357,10.171,58.012,0,,,,,4878.494392
5410001,,192103.6,716307,541,49.4,0,0,161.829,0,4.08E-06,1.00E-05,0.006701415,0.444444444,
5410002,,191972.6,715864.7,541,56.3,0,0,0,0,,,,,
5410003,,191920.3,715492.1,541,37.9,0,0,0,0,,,,,
5420001,,230353.2,736360.7,542,44.7,0,0,34.253629,0,1.00E-05,1.54E-06,0.011824324,1.666666667,
5420002,,229995.5,735921.4,542,48.3,8.051,7.829,116.647225,0,,,,,
5420003,,229600.4,736714.3,542,41.1,5.89,157.539,311.08403,0,,,,,3992.452682
5420004,,228653.8,735989.8,542,34.7,6.514,79.154,17.007114,0,,,,,4077.113097
5430001,,234653,760385.8,543,47.7,312.255,402.617,489.017,0,1.00E-05,1.00E-05,1.00E-05,0.1,4050.827812
5460001,,237687.5,760645.6,546,36.3,9.546,4.859,0,0,,,,,4214.40063
5460001,,237687.5,760645.6,546,36.3,0,0,31.063,0,,,,,4214.40063
5470001,,238166,726698.8,547,38.5,78.652,17.505,12.653,0,,,,,
5530001,,176831.5,620012.5,553,57.6,66.206,33.349,33.916,10.941,,,,,10576.82723
5550001,,175635.1,637800.4,555,60.5,75.304,66.75,10.371,0,,,,,14468.67105
5590001,,208039.5,761692.8,559,69.2,47.75,36.197,149.855,8.857,,,,,9333.861091
5630001,,190691.1,636714.4,563,79,0,0,24.45,0,,,,,13716.62311
5630001,,190691.1,636714.4,563,79,117.891,20.055,4.248,0,,,,,13716.62311
5650003,,182478.3,658356.8,565,68.1,156.853815,225.801596,191.641763,16.054,4.69E-05,4.02E-05,0.04400978,0.777777778,9796.775943
5660001,,195512.8,631387.9,,,2.401,0,9.976,0,,,,,
5670001,,197165.1,630052.5,567,78,114.177,154.53,392.582,8.478,,,,,
5710001,,177525.9,640504.7,571,67.5,32.068,68.481,27.388,15.022,,,,,9670.463
5720001,,213874.8,764028.4,572,47.6,62.66,41.92,29.358,0,,,,,
5730001,,159945.5,614604.9,573,65,15.876,28.569,11.493,0,,,,,
5740001,,210822.4,771591.5,574,76.9,156.058,38.58,286.403,0,,,,,11166.47513
5750001,,215850.7,756226.3,575,70.7,27.137,7.643,0,0,,,,,3583.713231
5750001,,215850.7,756226.3,575,70.7,57.974,90.576,76.791,0,,,,,3583.713231
5760001,,214181.2,769546.8,576,70.9,0,0,5.675,0,,,,,5209.667241
5760001,,214181.2,769546.8,576,70.9,448.766,116.62,372.952,19.69,,,,,5209.667241
5790001,,210978.6,776770.9,579,90,238.693,172.751,165.543,9.493,,,,,9459.918158
5820001,,176421.9,643952.7,582,69.6,278.29,199.454,77.924,21.815,,,,,12334.80176
5840001,,154628,613096.9,584,85.4,175.043,46.259,39.272,0,,,,,
5860001,,217193,720588.4,586,75,139.746,79.628,533.683,0,,,,,7081.281511
5860001,,217193,720588.4,586,75,0,6.933,1.608,0,,,,,7081.281511
5880001,,180329.8,630990.5,588,68.3,117.275,227.286,86.645,0,,,,,10102.15489
5890001,,212953.9,775114.6,589,72.8,68.467,53.125,0,0,,,,,5211.651704
5890001,,212953.9,775114.6,589,72.8,60.827,56.274,21.105,0.78,,,,,5211.651704
5930001,,178518.9,626924.4,593,85.1,10.114,135.708,12.481,0,,,,,10689.21682
5930001,,178518.9,626924.4,593,85.1,69.739,55.603,72.194,7.502,,,,,10689.21682
5940001,,186496.3,656729.3,594,64.1,107.013,163.668,167.063,0,,,,,9526.826982
5950001,,209471,763176.4,595,55.2,400.776,72.118,222.645,0,,,,,
5960001,,248030.3,778452.6,596,85.3,115.758,36.413,41.274,4.483,,,,,5136.003966
5970001,,172359.5,649045.6,597,80.1,0,0,0,0,,,,,13469.28316
5970001,,172359.5,649045.6,597,80.1,389.099,129.405,360.724,0,,,,,13469.28316
5990001,,240860.7,759715.6,599,50.1,68.565,44.402,45.907,0,,,,,
6020001,,142412.3,582978.3,,,5.647,1.128,48.117,0,,,,,
6030001,,230611.3,770915.2,603,55,36.52,4.814,28.294,0,,,,,
6050001,,243066.9,762450.3,605,46.2,10.598,1.394,20.214,0,,,,,
6090001,,241487.1,768579.5,609,45.8,51.388,21.327,26.782,0,,,,,4723.838044
6100001,,185412.3,644200,610,87.3,134.849,55.857,109.575,0,,,,,18193.36201
6120001,,195432.8,728264.8,612,60.1,97.362,22.018,35.137,2.886,,,,,11106.43
6140001,,226846.9,776417.6,614,61.6,54.743,18.655,41.999,0,,,,,5446.300264
6160001,,193370.8,661251.9,616,69.7,97.278,209.215,71.947,3.36,,,,,14717.7788
6170001,,202973.6,709018.6,617,90.4,132.516,72.117,147.319,0,,,,,9685.950756
6180001,,193813.9,652859.8,618,58.7,39.207,59.605,13.208,0,,,,,11373.94983
6200001,,170650.4,623500.4,620,66.2,555.444,71.806,90.384,13.65,,,,,
6230001,,242872,775825.1,623,83.1,101.503,37.443,117.904,19.887,,,,,
6280001,,203770.6,700857.4,,,,,,,1.00E-05,1.00E-05,0.009337068,1.9,3270.685419
6280002,,203553.7,700436.9,,,,,,,,,,,
6330001,,197393.6,670861.2,633,42.7,28.157,66.659,120.526,0,1.00E-05,1.00E-05,1.00E-05,0.1,2957.474389
6340004,,196514.1,669021.4,634,35.2,0,0,356.981948,0,,,,,4627.443235
6350001,,228070.2,713346.1,635,43.5,27.781,22.801,98.708,0,1.00E-05,1.00E-05,1.00E-05,0.1,3539.793361
6370001,,209881.8,711743.1,637,48.2,20.167,92.807,305.591842,0,4.70E-06,1.00E-05,0.008144021,0.894736842,
6370002,,209436.1,711064,637,46.2,22.535,0,199.995157,0,,,,,
6370003,,208249.7,711416.8,637,47.7,8.563,95,40.22,0,,,,,
6370004,,207547.1,712454.8,637,48.7,0,0,0,0,,,,,
6380004,,197526.3,687935.2,638,32.1,0,77.896,448.577,0,,,,,
6480001,,204695.7,705127.9,648,77.7,141.143,30.154,44.605,0,,,,,
6490001,,204169,705643.5,649,41.3,41.113,26.436,52.568,0,,,,,4922.092948
6520001,,210885.8,740767.8,652,39.8,43.483,24.61,62.249,0,1.00E-05,1.00E-05,1.00E-05,0.1,
6540001,,205933.2,712678.9,654,44.4,21.988,265.629,24.150152,0,1.60E-06,1.00E-05,0.007584597,1.076923077,
6540002,,205190,712978.4,654,52.6,12.34,219.042,444.286158,0,,,,,
6540003,,205190.8,711813.6,654,54.5,5.272,0,0,0,,,,,
6540004,,204139.4,712012.8,654,54.7,0,5.977,80.815688,0,,,,,
6580001,,214170.2,766480.1,658,47.8,26.098,76.907,160.53,12.65,1.00E-05,1.00E-05,1.00E-05,0.1,6887.787203
6610001,,199925.1,688406.9,661,71.5,63.503,83.528,61.53,4.499,,,,,8386.698609
6620001,,228146.2,766977.9,662,64.5,135.968,136.412,13.192,0,,,,,6392.264495
6630001,,193880.2,657871.8,663,67.9,91.578,49.78,22.508,4.506,,,,,13522.74631
6650001,,160027.9,595600.9,665,68.5,80.376,16.108,30.773,0,,,,,7904.459094
6670001,,240869.6,773728.4,,,435.014,120.503,128.415,2.133,,,,,
6670001,,240869.6,773728.4,,,7.522,26.001,40.162,0,,,,,
6700001,,194949.1,642085.8,670,72.2,58.482,63.055,123.124,0,,,,,
6720001,,212021.4,634645.3,672,69.6,50.265,160.161,108.211,0,,,,,15347.1587
6750001,,193952.8,726995.9,675,71.2,36.309,122.509,60.071,11.988,,,,,14467.92424
6750001,,193952.8,726995.9,675,71.2,31.877,8.253,54.272,0,,,,,14467.92424
6760001,,143070,584661.4,676,82.2,101.685,76.237,110.249,0,,,,,
6770001,,222566.1,739549.2,677,73.2,17.595,1.188,7.584,0,,,,,10717.8054
6770001,,222566.1,739549.2,677,73.2,27.402,18.437,54.061,0,,,,,10717.8054
6790001,,199575.8,715329.3,679,83.1,54.839,21.965,23.764,1.799,,,,,13227.34806
6790001,,199575.8,715329.3,679,83.1,0,0,0,0,,,,,13227.34806
6800001,,199688.3,697429.9,680,74.4,65.633,21.846,10.889,0,,,,,12231.3514
6810001,,186059.3,665532.2,681,82,0,13.741348,152.851289,0.016688,4.09E-05,4.09E-05,0.048507463,0.846153846,12258.47307
6820001,,206588.3,726430.1,682,63.2,40.841,24.108,41.51,0,,,,,
6830001,,196021.7,729839.4,683,83.4,113.977,43.262,36.645,8.549,,,,,13039.23978
6840001,,219478.2,724156.1,684,77.3,75.388,101.498,4.554,2.966,,,,,7876.966595
6850001,,176742.2,639087.8,685,73.6,43.691,44.764,50.207,0,,,,,11664.8692
6860001,,194493.6,675345.9,686,69.2,235.565,354.176,119.103,0,,,,,10944.69602
6870001,,195237.4,726125.7,687,80.8,,,,,,,,,16009.792
6880001,,247045.3,772928.4,688,62.4,38.458,36.68,54.817,0,,,,,
6890001,,196410.5,737274.4,689,76.9,37.899,32.997,22.504,12.213,,,,,14329.76088
