BLDG_ID,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
52622290,,,5980001,177386.8516,595056.3173,133.842,,
52622370,,,13590001,193327.6287,576856.5335,152.6575,,
52622742,,,12650001,188847.0065,593281.4418,79.48705001,,
52623263,,,90000645,0,0,284.818217,,
52623308,,,13030001,193109.4628,578720.5737,239.7455,,
52623736,,,12650001,188967.8172,593444.5014,41.1607,,
52624148,,,5980001,177609.8126,594659.7519,361.2818609,,
52624270,,,12650001,189140.326,593471.5901,214.5831,,
52624681,,,5980001,177266.3333,595488.4211,216.84,,
52624749,,,5980001,177492.8181,595460.803,172.6395,,
52625110,,,12650001,189049.7699,593418.7421,72.6995134,,
52625214,,,5980001,177472.865,595253.7216,149.4470044,,
52625222,,,5980001,177407.8505,595339.1485,188.0408036,,
52625225,,,5980001,177486.8269,595338.182,213.7297011,,
52625891,,,12650001,188943.3528,593593.5397,48.42384923,,
52625902,,,5980001,177350.621,595483.492,201.4425,,
52626545,,,5980001,177597.23,594592.1804,342.67055,,
52627316,,,12650001,189075.0061,593373.0914,58.89454715,,
52630419,,,5980001,177323.0792,595502.8283,227.4142,,
52630807,,,5980001,177146.6455,595583.9049,255.3496,,
52634993,,,3940001,175736.0503,591151.6192,65.67615001,,
52635053,,,12650001,188855.9799,593291.7049,59.684314,,
52635631,,,12650001,189091.638,593369.3183,54.32215446,,
52635663,,,12650001,188964.6412,593435.4556,31.422,,
52636283,,,5980001,177213.6518,595405.6178,180.63115,,
52636302,,,5980001,177293.2615,595472.1763,215.9532437,,
52636364,,,5980001,0,0,534.7054663,,
52636422,,,8490001,0,0,145.3802345,,
52636441,,,13030001,193157.0066,578805.9801,114.282876,,
52636799,,,12650001,189206.2396,592710.5105,1662.459141,,
52636836,,,12650001,188876.8566,593492.0652,129.651,,
52636878,,,11610001,0,0,42.36248782,,
52636899,,,11610003,176467.8135,589891.7804,187.414436,,
52636931,,,5980001,177124.7146,595082.6322,199.319,,
52636936,,,5980001,177166.3557,595036.6858,197.8227687,,
52637444,,,5980001,177335.626,595308.0737,105.0418,,
52637780,,,5980001,177367.5148,595277.772,264.7922819,,
52637809,,,5980001,177259.2172,595229.0585,320.2264036,,
52637833,,,11610003,176119.6875,589687.5,166.9950996,,
52637903,,,5980001,177195.2321,595224.4786,298.3506655,,
52637941,,,5980001,177259.9089,595041.3546,238.6644361,,
52638310,,,11610002,178893.2587,589192.9009,682.7126842,,
52638434,,,5980001,176997.8169,595430.2289,149.9784303,,
52639198,,,5980001,177365.886,595235.3173,79.37139965,,
52639755,,,90000645,0,0,55.47063618,,
52641985,,,5980001,177234.2664,595538.3677,207.789457,,
52643471,,,12650001,188783.5347,593355.969,81.69479999,,
52643508,,,5980001,177258.2357,595010.8322,251.356503,,
52643518,,,5980001,177541.0034,595224.6313,228.6333471,,
52643962,,,5980001,177392.7693,595270.6168,135.709483,,
52643966,,,5980001,177451.2568,595318.4446,197.3630954,,
52644200,,,5980001,177376.4132,595318.147,135.0131836,,
52644567,,,5980001,177280.4448,595444.0963,206.9773,,
52644805,,,3940001,0,0,17.5923,,
52645106,,,5980001,177385.0688,595363.8977,171.4017349,,
52646185,,,5980001,177152.4789,595082.7154,219.9947209,,
52646203,,,12650001,188790.9671,593335.4025,99.82530001,,
52646228,,,5980001,177367.4005,595386.447,222.1737869,,
52668035,,,8490001,183371.3583,590994.4599,37.21154555,,
52668053,,,8490001,183313.0537,590852.4119,7.33055,,
52668057,,,8490001,183425.6731,591276.7473,1130.80925,,
52668962,,,11610003,176274.2058,589961.0957,79.89384477,,
