BLDG_ID_x,Height,Usage,SAID,X,Y,Area,travel_time,travel_distance
66141327,20,,67000037,247523.478,743411.6555,494.9394074,849,8109
66138392,20,,67000037,247193.3086,743239.496,527.2116394,827,7812
66152833,20,,67000037,247163.4675,743251.5978,463.875,827,7812
66135447,20,,67000037,247127.8884,743233.7101,564.1771851,824,7776
66147014,20,,67000037,247115.5823,743268.3649,567.9641419,809,7730
66135448,20,,67000037,247084.2473,743279.9887,588.2041168,809,7729
66132478,20,,67000037,247059.4796,743258.7014,474.9350281,765,7586
66219407,15.36,,67000011,249156.7747,745203.5059,623.526947,505,3240
66217991,21.4,,67000011,248934.3657,745122.1042,513.8958588,573,3499
66218670,10.32,,67000011,249586.7762,745118.6903,213.4986877,401,2723
66221397,4.36,,67000036,248163.2985,743053.4592,130.9545898,858,7203
65282672,6,,67000034,247958.7631,742492.5399,206.8845215,858,8973
65282926,30,,67000013,250778.7715,744467.6352,560.2495117,343,1580
65282039,37.56,,67000011,248882.1147,745061.1673,398.6719055,588,3552
65282044,35.74,,67000011,248992.282,745255.3451,684.8104858,527,3369
65282295,35.92,,67000012,250463.9889,744780.2823,574.2638245,364,1924
65282308,31.5,,67000011,248944.0829,745064.6111,571.0963593,571,3489
65282375,32.84,,67000021,249035.6557,744235.1912,457.8314819,564,4110
65282417,6,,67000031,248468.6099,743524.9028,242.5335388,747,5963
65585876,6,6520,67000014,250954.4195,744446.0313,404.8539581,216,1297
66132475,5,,67000037,247575.6379,743645.8978,195.3486023,684,5758
66222086,35.38,,67000011,248964.14,745105.2542,544.9400024,564,3466
66220739,4.73,1000,67000014,250995.0972,744078.5205,81.05909729,223,910
66219433,10.78,1000,67000024,249715.8717,743820.6827,324.7892609,495,3553
66218716,4.21,1000,67000024,249847.9221,743157.1387,1352.826889,631,5174
67798007,6,1000,67000037,247385.0594,743319.0053,102.5090637,883,8033
67798008,6,1000,67000037,247378.3244,743301.5968,102.554718,878,8015
67798009,6,1000,67000037,247364.6452,743290.154,140.0382996,874,7999
67798010,6,1000,67000037,247378.6287,743284.5852,160.4445953,874,7999
67797936,5,5305,67000036,247938.7965,743160.3595,144.7338104,861,6770
67798888,6,1000,67000032,248334.1284,743221.6244,187.1417236,881,7392
67798243,6,1000,67000032,248708.8377,743259.6812,407.7381744,765,6772
66217276,8,,67000025,248967.4049,744465.573,286.8929749,465,3729
66220736,7.39,,67000025,248966.4953,744442.682,377.7655792,467,3752
66220737,20,,67000025,248958.7921,744261.4632,211.2054291,490,3934
66222102,20,,67000025,248957.4707,744131.2164,259.9008637,512,4064
66220750,12,,67000014,250649.4594,744178.9567,138.1243134,254,1366
67553537,12,,67000012,250416.1986,744583.9873,743.4714966,293,1590
67798016,7,,67000037,247475.2506,743669.6314,190.2031403,696,5857
67798018,7,,67000037,247437.1575,743660.7893,159.8235016,699,5884
67798019,6,,67000037,247496.0127,743668.1384,186.2146149,694,5839
67797763,7,,67000037,247517.7754,743622.5736,186.4922791,690,5809
67797764,7,,67000037,247537.9317,743617.0552,192.4070435,688,5788
67797765,7,,67000037,247513.1414,743605.1888,183.4796295,714,5985
67797767,7,,67000037,247594.9014,743600.9052,156.5210724,681,5729
67797768,7,,67000037,247570.5991,743588.4977,231.8997803,719,5869
67797775,8,,67000037,247782.4905,743544.34,171.6928406,690,5649
67797789,6,,67000036,247890.1122,743179.1359,286.4783478,853,6718
67797935,5,,67000036,247915.6395,743174.3147,395.042511,857,6744
67798266,10,,67000024,249615.7164,743736.6541,327.878006,597,4798
66219422,8.52,,67000023,249742.8099,744291.8681,167.0349884,307,2346
66220738,22.81,,67000021,249839.0535,744426.1677,336.4934845,211,1756
66220740,22.82,,67000021,249343.5151,744482.4001,185.0735016,396,2675
66219424,6.41,5305,67000012,250303.9141,744481.5654,112.7673492,304,1599
66218686,10,7300,67000035,247370.0413,742726.4122,1066.572342,799,7570
66217281,4.74,,67000011,249470.4068,744766.9084,191.184021,371,2534
66219427,18.51,,67000012,249954.8253,744524.5705,341.1566925,253,1919
67797998,8,1000,67000036,247594.5042,743052.9382,541.6421204,798,7803
67797771,9,,67000037,247717.4926,743607.8014,145.4897614,668,5611
67797772,8,,67000037,247661.6851,743582.6961,227.8901825,673,5660
67797944,5,6520,67000035,247665.4578,742761.3739,241.8574371,835,7307
67798251,20,,67000032,248418.7184,743364.6802,312.0846863,882,7433
67798252,20,,67000032,248382.7762,743359.51,295.1911469,887,7469
67798253,20,,67000032,248348.0992,743352.0285,300.4325256,892,7505
67798859,23.525,,67000021,249154.7969,744181.8523,451.5704346,578,4141
67798915,30,,67000021,249225.9678,744493.7093,759.7379303,423,2835
67798924,20,,67000021,249130.7378,744583.8258,404.4859619,397,2768
67798932,6,,67000011,249518.9179,744922.1604,230.6479797,429,2811
67798977,18,,67000012,249868.452,744694.3087,313.1528626,279,2133
